<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20210115,203000,36172.1400000,36172.1400000,35350.6400000,36007.5500000,580
20210115,210000,36007.1500000,36095.9700000,35400.0000000,35959.3300000,451
20210115,213000,35951.0500000,36423.7400000,35850.0100000,35914.4000000,408
20210115,220000,35904.4200000,35920.0000000,34820.5600000,35424.5500000,1099
20210115,223000,35430.0900000,35919.0000000,35200.0000000,35808.2500000,482
20210115,230000,35805.6900000,35884.2500000,35126.6400000,35197.4400000,292
20210115,233000,35197.4300000,35377.4200000,34800.0000000,35262.3800000,671
20210116,000000,35266.3400000,36000.0000000,34963.5500000,35618.7800000,664
20210116,003000,35618.7800000,35929.9100000,35562.7200000,35923.0100000,428
20210116,010000,35923.0100000,36456.5900000,35912.9300000,36268.8100000,725
20210116,013000,36268.7900000,36369.9700000,35973.8200000,36279.0100000,242
20210116,020000,36294.1800000,36900.0000000,36286.2100000,36602.1900000,661
20210116,023000,36595.8200000,36798.4900000,36388.0000000,36633.2800000,261
20210116,030000,36633.2800000,36896.8200000,36550.3100000,36754.6700000,190
20210116,033000,36754.6000000,37400.0000000,36744.2400000,37230.4000000,468
20210116,040000,37220.5300000,37450.0000000,37095.1700000,37185.1900000,255
20210116,043000,37178.5300000,37678.2300000,37177.8500000,37424.2900000,300
20210116,050000,37424.3400000,37475.0000000,36860.0000000,37023.4700000,406
20210116,053000,37010.1400000,37234.4100000,36394.0000000,36686.3300000,449
20210116,060000,36686.3500000,36799.0000000,36014.7600000,36191.9600000,637
20210116,063000,36188.7100000,36589.9000000,35974.1900000,36455.1800000,430
20210116,070000,36455.1900000,36634.7000000,36178.6800000,36539.7600000,293
20210116,073000,36539.6900000,36692.0100000,36133.7500000,36275.9400000,288
20210116,080000,36269.0400000,36587.6900000,36178.7500000,36561.6000000,287
20210116,083000,36565.1500000,36626.1700000,35802.3100000,35863.2200000,415
20210116,090000,35874.3200000,35965.9800000,35532.2000000,35864.7900000,519
20210116,093000,35866.3300000,36222.4600000,35852.4400000,36212.6500000,432
20210116,100000,36212.6500000,36392.7200000,36100.0300000,36127.8800000,369
20210116,103000,36129.9800000,36955.6000000,36098.4800000,36725.8300000,302
20210116,110000,36725.8200000,36800.0000000,36562.6900000,36584.7500000,144
20210116,113000,36589.5000000,36836.5000000,36373.0000000,36626.0900000,150
20210116,120000,36625.7900000,37523.0000000,36559.7600000,37463.2400000,605
20210116,123000,37479.0600000,37650.0000000,37221.5500000,37274.8300000,176
20210116,130000,37278.6800000,37498.9800000,37208.1900000,37443.8600000,80
20210116,133000,37458.1500000,37948.0000000,37458.1500000,37718.4300000,226
20210116,140000,37710.2600000,37717.3600000,37260.5400000,37422.0400000,113
20210116,143000,37415.5500000,37554.8700000,37199.6600000,37554.8700000,121
20210116,150000,37543.9900000,37831.9000000,37500.0000000,37690.0000000,139
20210116,153000,37690.0000000,37895.0000000,36851.7000000,36957.9100000,198
20210116,160000,36956.2300000,37454.4800000,36700.1700000,37388.8900000,110
20210116,163000,37385.6700000,37683.8500000,37319.7600000,37660.9200000,115
20210116,170000,37647.5200000,37660.5000000,37077.1300000,37158.2000000,95
20210116,173000,37150.0000000,37343.1700000,36701.9800000,36746.9500000,182
20210116,180000,36733.5700000,37310.0000000,36711.9800000,37226.4000000,134
20210116,183000,37226.4100000,37340.0000000,37000.0000000,37189.4400000,107
20210116,190000,37189.4300000,37720.0000000,37189.4300000,37472.9800000,155
20210116,193000,37472.9800000,37733.6400000,37021.8900000,37267.6600000,390
20210116,200000,37268.7600000,37334.0800000,36943.0600000,37229.9100000,129
20210116,203000,37234.0500000,37319.1900000,36850.0000000,36981.9600000,117
20210116,210000,36982.1100000,37146.6000000,36888.9300000,36893.7700000,135
20210116,213000,36893.7700000,37189.0900000,36770.6500000,37108.8700000,184
20210116,220000,37106.7200000,37167.9600000,36387.4300000,36517.9200000,174
20210116,223000,36515.6800000,36635.9200000,36225.9600000,36336.9300000,438
20210116,230000,36336.8700000,36556.4600000,36250.0000000,36399.9900000,220
20210116,233000,36397.9800000,36727.1200000,36265.5000000,36705.8700000,214
20210117,000000,36719.5200000,36840.2000000,36563.7400000,36744.4200000,149
20210117,003000,36744.4300000,36744.4300000,36344.2300000,36451.8300000,117
20210117,010000,36458.1700000,36460.1500000,35722.8300000,35923.9200000,414
20210117,013000,35923.9100000,35986.2700000,35372.5900000,35862.0000000,322
20210117,020000,35862.0000000,36219.9100000,35770.9500000,36150.0000000,157
20210117,023000,36150.0000000,36277.9000000,35936.6100000,36128.4600000,245
20210117,030000,36123.7000000,36419.0000000,36002.8700000,36006.9400000,158
20210117,033000,36004.8000000,36019.4200000,35555.0000000,35950.0000000,265
20210117,040000,35950.0000000,36450.0000000,35924.2100000,36390.0900000,140
20210117,043000,36390.1000000,36412.7300000,36172.3100000,36412.7300000,132
20210117,050000,36412.7300000,36716.8800000,36180.0200000,36707.6500000,154
20210117,053000,36713.0900000,36720.0000000,36404.9500000,36423.6300000,134
20210117,060000,36423.4800000,36490.0000000,36221.2900000,36396.1300000,114
20210117,063000,36396.1300000,36500.0000000,36230.4300000,36230.4300000,103
20210117,070000,36234.8300000,36274.9900000,35974.1900000,36184.1900000,142
20210117,073000,36181.1600000,36374.5700000,36074.8400000,36219.5900000,76
20210117,080000,36216.7700000,36300.0000000,35826.8400000,35858.8700000,161
20210117,083000,35858.8500000,36004.0400000,35510.0000000,35728.7800000,319
20210117,090000,35728.7800000,35888.5400000,35500.0000000,35564.5400000,287
20210117,093000,35561.5400000,35744.8100000,35050.5300000,35175.9500000,596
20210117,100000,35184.4600000,35542.6300000,35117.3400000,35401.1100000,262
20210117,103000,35396.5400000,35538.8200000,35149.0000000,35273.2800000,183
20210117,110000,35280.7100000,35286.9100000,34524.8700000,34773.9100000,833
20210117,113000,34773.9100000,34799.9900000,34310.0000000,34721.1400000,594
20210117,120000,34721.1400000,34800.0000000,34295.0000000,34710.0000000,314
20210117,123000,34710.0000000,35173.7000000,34622.6800000,34867.9100000,254
20210117,130000,34867.9100000,34867.9100000,34000.0000000,34158.3800000,389
20210117,133000,34160.2900000,34765.0000000,33850.0300000,34677.2500000,401
20210117,140000,34673.6800000,35072.5200000,34601.0000000,34829.3700000,177
20210117,143000,34831.5500000,35099.9700000,34689.0100000,34930.0200000,129
20210117,150000,34923.5300000,35416.0700000,34802.9000000,35292.8400000,136
20210117,153000,35292.8400000,35570.8300000,35131.3300000,35402.6500000,121
20210117,160000,35402.5300000,35484.6300000,35002.5900000,35142.6900000,99
20210117,163000,35138.2100000,35435.0000000,34999.0000000,35356.8000000,120
20210117,170000,35356.0600000,35499.0000000,34800.0100000,34849.3300000,137
20210117,173000,34846.2400000,35073.8500000,34680.6000000,34966.9700000,221
20210117,180000,34975.9100000,35245.2000000,34769.2300000,34771.2800000,143
20210117,183000,34769.2300000,35826.0000000,34769.2200000,35819.5700000,256
20210117,190000,35819.6000000,35947.3600000,35217.4000000,35755.9300000,353
20210117,193000,35749.9800000,35942.5800000,35601.5700000,35806.7600000,166
20210117,200000,35809.1100000,36176.8900000,35809.1100000,35903.4900000,245
20210117,203000,35913.7800000,36099.9900000,35850.0100000,35864.5800000,185
20210117,210000,35864.5800000,35864.5800000,35582.0300000,35826.1800000,127
20210117,213000,35826.0200000,35899.2800000,35609.4200000,35843.5000000,262
20210117,220000,35842.1600000,35899.2300000,35641.6900000,35677.1000000,59
20210117,223000,35669.9900000,35991.0800000,35669.9900000,35939.9900000,105
20210117,230000,35940.0000000,35967.8500000,35525.0000000,35624.0000000,92
20210117,233000,35639.1800000,35759.4600000,35550.0000000,35609.9900000,59
20210118,000000,35613.0200000,36088.0100000,35610.0000000,36059.5600000,131
20210118,003000,36059.5700000,36719.6600000,36059.5700000,36715.5200000,386
20210118,010000,36719.7500000,36860.0000000,36476.4500000,36522.2700000,248
20210118,013000,36522.2700000,36686.5600000,36383.4200000,36460.0100000,138
20210118,020000,36462.0500000,36658.4800000,36019.0000000,36170.3700000,243
20210118,023000,36166.5800000,36399.0000000,36016.2300000,36378.1600000,135
20210118,030000,36371.9900000,36398.9900000,35601.6100000,35820.0000000,405
20210118,033000,35820.0100000,35965.5100000,35569.0600000,35844.6700000,194
20210118,040000,35844.6700000,36000.0000000,35792.6300000,35956.6600000,132
20210118,043000,35956.6500000,36076.8000000,35600.0000000,35742.1800000,197
20210118,050000,35744.2200000,36141.6700000,35744.2200000,36106.8800000,169
20210118,053000,36106.8800000,36200.0000000,35895.3900000,36072.9100000,144
20210118,060000,36072.9100000,36072.9200000,35687.9500000,35752.0400000,118
20210118,063000,35753.2800000,35815.5800000,35096.7400000,35154.6600000,265
20210118,070000,35164.2700000,35220.8800000,34794.2800000,35080.0400000,466
20210118,073000,35084.7400000,35297.6200000,34994.8200000,35232.2200000,284
20210118,080000,35232.2300000,35232.2300000,34918.4800000,35134.3800000,167
20210118,083000,35134.2800000,35235.8400000,34814.2800000,34830.9900000,224
20210118,090000,34824.6900000,35475.0500000,34736.4600000,35334.3900000,157
20210118,093000,35334.3800000,35426.4900000,35150.9600000,35247.5800000,115
20210118,100000,35244.7000000,35372.2300000,35066.6400000,35189.4500000,58
20210118,103000,35186.6800000,36100.0000000,35156.3400000,36029.8900000,283
20210118,110000,36029.8900000,36250.0000000,35882.0200000,36087.7400000,174
20210118,113000,36085.1100000,36436.7500000,36068.8400000,36227.1100000,169
20210118,120000,36228.4200000,36300.0000000,36106.4400000,36209.4100000,121
20210118,123000,36206.8600000,36656.6400000,36186.1300000,36363.8300000,259
20210118,130000,36362.6100000,36558.0900000,36294.3300000,36557.1100000,160
20210118,133000,36565.8000000,36616.8600000,36088.0600000,36237.0500000,171
20210118,140000,36239.4000000,36324.7500000,36113.8300000,36189.0300000,89
20210118,143000,36189.0200000,36248.9900000,35755.6400000,35992.7300000,119
20210118,150000,35992.7300000,36518.2400000,35791.6700000,36427.8100000,129
20210118,153000,36427.8100000,37402.0000000,36368.1600000,37060.7000000,552
20210118,160000,37051.5400000,37185.0500000,36921.0000000,36983.6700000,225
20210118,163000,36983.6700000,37136.7000000,36715.9900000,36806.7200000,172
20210118,170000,36807.8000000,37013.8800000,36719.9600000,36773.0000000,135
20210118,173000,36772.9900000,36987.0500000,36771.0100000,36817.8400000,183
20210118,180000,36817.0200000,36841.9500000,36062.3700000,36463.2500000,309
20210118,183000,36458.9300000,36627.0300000,36235.1600000,36283.5200000,195
20210118,190000,36280.0000000,36474.7400000,36133.3300000,36435.1000000,109
20210118,193000,36435.1000000,36586.4300000,35850.0000000,36236.9900000,216
20210118,200000,36236.3400000,36317.2800000,36012.9900000,36213.0600000,96
20210118,203000,36213.0500000,36319.8800000,35555.0000000,35556.3900000,302
20210118,210000,35555.6900000,35781.7800000,35425.0000000,35702.4600000,335
20210118,213000,35700.1300000,35883.6100000,35569.0000000,35850.0000000,143
20210118,220000,35850.0100000,35915.8800000,35651.8800000,35785.0900000,138
20210118,223000,35785.1000000,36076.6300000,35719.7000000,35908.0300000,150
20210118,230000,35904.2300000,36084.4400000,35823.0200000,35985.7600000,116
20210118,233000,35981.3500000,36057.6800000,35845.9700000,36032.1800000,98
20210119,000000,36039.9300000,36430.6700000,36039.9300000,36118.6200000,118
20210119,003000,36116.7600000,36249.9900000,36000.0000000,36173.1100000,90
20210119,010000,36172.0000000,36330.0000000,36101.1400000,36230.9800000,103
20210119,013000,36240.8700000,36434.8400000,36186.2300000,36223.9600000,106
20210119,020000,36220.3700000,36526.3600000,36220.3700000,36489.5200000,184
20210119,023000,36487.6400000,36556.5100000,36281.3000000,36437.4400000,146
20210119,030000,36437.3700000,36781.8600000,36421.4700000,36624.2300000,378
20210119,033000,36624.2300000,36907.0000000,36467.7500000,36532.5300000,234
20210119,040000,36519.2900000,36745.8200000,36400.6000000,36683.7000000,155
20210119,043000,36685.8600000,36974.0300000,36670.0000000,36796.4700000,361
20210119,050000,36806.6600000,37329.5600000,36723.8300000,36915.9600000,621
20210119,053000,36915.9600000,37038.9600000,36700.0100000,36787.6700000,245
20210119,060000,36796.4400000,36970.1100000,36629.4500000,36852.7800000,272
20210119,063000,36852.7800000,36890.0000000,36580.3900000,36649.9900000,286
20210119,070000,36649.9900000,36729.9900000,36481.8000000,36514.9200000,217
20210119,073000,36514.8200000,36684.0000000,36453.8100000,36582.3200000,144
20210119,080000,36582.3200000,36641.8300000,36277.9300000,36333.5700000,177
20210119,083000,36338.9600000,36594.7600000,36333.5700000,36527.6500000,296
20210119,090000,36529.1800000,36589.0300000,36200.0000000,36297.3600000,115
20210119,093000,36296.9800000,36609.9900000,36235.1900000,36562.0800000,160
20210119,100000,36562.0800000,36805.3600000,36509.0000000,36671.1300000,180
20210119,103000,36671.1300000,36791.8900000,36540.9700000,36733.0100000,141
20210119,110000,36735.6800000,37292.0000000,36592.2300000,37223.6100000,277
20210119,113000,37223.6100000,37522.5200000,36960.9900000,37465.7200000,355
20210119,120000,37469.2600000,37550.0000000,37042.2500000,37218.4200000,132
20210119,123000,37227.3900000,37399.9300000,37178.0400000,37338.6300000,77
20210119,130000,37338.6400000,37496.8500000,37047.9600000,37087.2400000,101
20210119,133000,37103.8600000,37344.2000000,37080.8300000,37189.8900000,87
20210119,140000,37185.6100000,37185.7900000,36790.6600000,37116.0600000,149
20210119,143000,37113.7400000,37198.6800000,36932.5900000,37054.8000000,90
20210119,150000,37054.8000000,37328.4200000,36860.9400000,37313.1400000,124
20210119,153000,37320.2700000,37495.7100000,37125.8500000,37146.0900000,181
20210119,160000,37146.0800000,37207.3700000,36651.2500000,36799.5100000,180
20210119,163000,36803.5700000,37080.6600000,36803.5700000,37011.8100000,75
20210119,170000,37011.8000000,37250.0000000,36940.0000000,37128.4600000,94
20210119,173000,37129.2100000,37299.9900000,36950.0000000,37225.6600000,269
20210119,180000,37229.8200000,37277.7900000,37001.2500000,37035.3500000,203
20210119,183000,37028.0300000,37162.5800000,36839.2300000,37160.6000000,199
20210119,190000,37160.6000000,37350.0000000,37063.3100000,37349.0000000,157
20210119,193000,37349.0000000,37857.0000000,37243.9600000,37596.4900000,790
20210119,200000,37596.5000000,37637.4700000,37361.1300000,37384.9400000,189
20210119,203000,37383.3300000,37534.3400000,37042.0500000,37048.3400000,278
20210119,210000,37048.3500000,37326.5900000,37048.3500000,37181.0000000,72
20210119,213000,37181.0000000,37187.6900000,36750.0000000,37009.1100000,260
20210119,220000,37015.7800000,37050.0000000,36453.0200000,36472.2000000,327
20210119,223000,36473.4800000,36767.1400000,36300.0000000,36442.4700000,372
20210119,230000,36437.4300000,36656.6900000,36055.0800000,36280.9900000,415
20210119,233000,36280.9900000,36559.1300000,36077.1800000,36371.6000000,222
20210120,000000,36375.6900000,36568.2500000,36267.4000000,36469.5900000,152
20210120,003000,36469.5800000,36793.7300000,36423.9600000,36571.3600000,238
20210120,010000,36580.6800000,36696.3600000,36466.9800000,36480.4800000,146
20210120,013000,36480.4300000,36673.1500000,36327.7000000,36532.3100000,129
20210120,020000,36530.5400000,36800.0000000,36390.2600000,36662.6700000,185
20210120,023000,36662.0200000,36740.4100000,36324.0000000,36332.5600000,165
20210120,030000,36340.4700000,36418.6600000,35895.1100000,35917.2800000,398
20210120,033000,35921.9100000,36237.8400000,35641.0000000,36185.9500000,406
20210120,040000,36187.1900000,36365.0100000,36086.2300000,36340.0000000,149
20210120,043000,36344.0600000,36415.3400000,36067.2500000,36171.0300000,151
20210120,050000,36168.3400000,36373.1600000,36010.0000000,36125.0100000,146
20210120,053000,36125.0100000,36129.5500000,35739.0200000,35907.9200000,365
20210120,060000,35907.9300000,36101.2600000,35877.1300000,36092.0100000,92
20210120,063000,36093.3600000,36119.4100000,35500.0000000,35540.5400000,281
20210120,070000,35549.9900000,35679.7600000,35000.0000000,35074.2000000,694
20210120,073000,35072.3100000,35321.6500000,34780.0000000,35258.9200000,640
20210120,080000,35259.6900000,35476.7300000,35120.4900000,35288.7200000,174
20210120,083000,35287.9500000,35500.9600000,35230.4900000,35490.0300000,141
20210120,090000,35490.0200000,35527.5900000,35300.0000000,35504.8400000,210
20210120,093000,35504.8400000,35566.6800000,35311.7600000,35531.3600000,197
20210120,100000,35532.5700000,35640.0000000,35175.0000000,35292.1300000,144
20210120,103000,35285.5700000,35832.9700000,35236.8900000,35816.6100000,155
20210120,110000,35810.6400000,35858.1800000,35675.0000000,35700.7200000,68
20210120,113000,35698.0300000,35951.7100000,35378.5900000,35877.1700000,111
20210120,120000,35884.5100000,35895.4300000,35466.1800000,35499.2500000,53
20210120,123000,35499.2400000,35581.1000000,35234.0900000,35319.4100000,89
20210120,130000,35320.5500000,35351.0500000,34520.0000000,34817.4600000,477
20210120,133000,34807.7900000,34919.3900000,34357.9400000,34779.0200000,422
20210120,140000,34772.4900000,34990.0000000,34573.3400000,34750.8000000,202
20210120,143000,34750.0000000,34891.3800000,34000.0000000,34209.0100000,390
20210120,150000,34203.1500000,34615.1100000,34148.3100000,34423.8600000,201
20210120,153000,34419.1300000,34738.4200000,34000.0000000,34721.4400000,589
20210120,160000,34722.6000000,34802.5900000,34482.3300000,34724.0700000,208
20210120,163000,34719.9200000,34760.0000000,34191.2900000,34480.0000000,179
20210120,170000,34473.0800000,34980.0000000,34450.0000000,34969.9400000,221
20210120,173000,34969.8600000,35182.9400000,34881.8700000,35140.6100000,300
20210120,180000,35148.1400000,35159.9800000,34788.0000000,34897.3600000,230
20210120,183000,34896.0100000,35076.3100000,34518.0000000,34518.0000000,231
20210120,190000,34528.5700000,34670.5800000,34054.7000000,34201.5200000,353
20210120,193000,34190.3900000,34384.9300000,33387.0100000,34333.4700000,1313
20210120,200000,34333.4700000,34743.5400000,34255.6900000,34707.8800000,365
20210120,203000,34729.8100000,34838.0400000,34626.0000000,34696.8900000,264
20210120,210000,34693.3300000,35039.9800000,34544.3300000,34855.4300000,320
20210120,213000,34861.7800000,35131.5500000,34780.2600000,34953.6200000,276
20210120,220000,34966.4900000,35260.0000000,34830.4900000,35260.0000000,237
20210120,223000,35260.0000000,35260.6000000,34982.1900000,35016.8100000,281
20210120,230000,35022.1600000,35317.3500000,34880.2700000,35200.4800000,237
20210120,233000,35200.4800000,35330.1200000,34970.0000000,34970.0000000,182
20210121,000000,34975.4300000,35121.0200000,34750.0000000,34966.1200000,155
20210121,003000,34966.0800000,35112.0200000,34489.9900000,34663.6800000,233
20210121,010000,34676.4300000,34971.9900000,34645.8000000,34904.0100000,156
20210121,013000,34899.8500000,35089.9900000,34771.5000000,35000.0100000,150
20210121,020000,35000.0100000,35122.3400000,34882.2000000,34982.2200000,147
20210121,023000,34977.4800000,35673.7900000,34833.0000000,35666.7100000,243
20210121,030000,35659.8000000,35679.4500000,35404.2800000,35503.0900000,187
20210121,033000,35498.8500000,35628.2400000,35281.0800000,35314.0400000,152
20210121,040000,35313.4800000,35362.5000000,35102.2200000,35306.3400000,120
20210121,043000,35306.3300000,35389.7400000,34901.0000000,34967.3500000,134
20210121,050000,34967.2700000,35100.0000000,34670.0100000,34791.2700000,213
20210121,053000,34784.6600000,34840.5700000,34533.7400000,34663.5000000,168
20210121,060000,34655.1600000,34713.1400000,34337.2300000,34587.7300000,226
20210121,063000,34577.8300000,34842.3300000,34408.3500000,34500.8000000,127
20210121,070000,34493.3300000,34683.9000000,34200.0000000,34588.9000000,234
20210121,073000,34588.9000000,34859.0000000,34515.3700000,34734.9800000,127
20210121,080000,34733.6300000,34922.8400000,34138.5700000,34233.5900000,314
20210121,083000,34241.9600000,34349.9100000,33932.8200000,34161.0800000,278
20210121,090000,34162.3700000,34600.0000000,34162.1100000,34563.1200000,164
20210121,093000,34561.1300000,34720.9000000,34501.2700000,34625.0000000,48
20210121,100000,34625.1400000,34778.1100000,34499.9900000,34647.5600000,83
20210121,103000,34649.7600000,34914.0000000,34555.0000000,34885.2300000,118
20210121,110000,34880.2100000,34998.1100000,34579.3200000,34599.8700000,102
20210121,113000,34600.4800000,34643.3000000,34105.0100000,34241.3600000,188
20210121,120000,34240.3400000,34241.2700000,33165.5700000,33221.5200000,668
20210121,123000,33213.1000000,33458.0600000,32641.5200000,32766.5500000,1257
20210121,130000,32757.4000000,33142.7700000,32507.7900000,32873.2000000,620
20210121,133000,32863.0000000,32973.6400000,32000.0000000,32498.0000000,797
20210121,140000,32498.0000000,33061.9400000,32444.5600000,32823.9300000,303
20210121,143000,32822.6200000,32979.9500000,32328.7100000,32432.3000000,323
20210121,150000,32422.3600000,32766.1100000,32126.8000000,32173.2300000,345
20210121,153000,32173.2300000,32320.0000000,31270.0100000,31677.7800000,1601
20210121,160000,31683.2000000,32681.6400000,31630.3800000,32469.6600000,876
20210121,163000,32469.6600000,32734.9800000,32200.0600000,32624.1400000,478
20210121,170000,32620.0100000,32790.0000000,32150.7300000,32288.1500000,579
20210121,173000,32288.1400000,32434.5400000,31377.5800000,31583.5000000,767
20210121,180000,31582.2500000,31856.8300000,30800.0000000,31049.9800000,1738
20210121,183000,31049.9600000,32025.0000000,30960.9700000,31416.5100000,1063
20210121,190000,31417.2400000,31747.2500000,31149.0200000,31358.6300000,751
20210121,193000,31350.8800000,32164.1200000,31070.0000000,31896.1100000,939
20210121,200000,31890.1800000,32114.9000000,31000.0000000,31017.1200000,622
20210121,203000,31017.1200000,31793.7400000,30980.0100000,31659.6100000,662
20210121,210000,31659.5400000,31975.0000000,31455.7100000,31882.8800000,610
20210121,213000,31890.7600000,31921.7800000,31413.0800000,31763.2900000,355
20210121,220000,31762.0600000,32090.0000000,31613.1200000,31742.0300000,613
20210121,223000,31742.0300000,32600.0000000,31567.2800000,32588.7700000,729
20210121,230000,32590.7400000,32749.0000000,32391.1300000,32471.2900000,514
20210121,233000,32478.9100000,32548.0700000,32146.5400000,32216.1300000,560
20210122,000000,32222.3900000,32341.9200000,31858.2500000,31877.7300000,487
20210122,003000,31873.5300000,32132.2600000,31827.5900000,31931.5000000,434
20210122,010000,31931.5600000,31942.1500000,31170.0000000,31202.2200000,715
20210122,013000,31201.3700000,31218.2700000,30200.0000000,30200.0100000,2186
20210122,020000,30201.0100000,30926.6400000,30011.0000000,30893.3800000,1924
20210122,023000,30891.8800000,31520.9900000,30777.3000000,30953.6100000,1154
20210122,030000,30951.7000000,31498.6800000,30600.0000000,30855.9500000,730
20210122,033000,30855.9000000,30855.9000000,29204.7700000,29686.2700000,2261
20210122,040000,29682.8400000,30192.6900000,29107.9200000,29452.9300000,2520
20210122,043000,29452.8400000,29748.5000000,28732.0000000,29409.5400000,3158
20210122,050000,29408.1200000,30200.0000000,29331.8100000,30058.3600000,1421
20210122,053000,30057.9600000,30620.5900000,29760.7500000,30459.3200000,1121
20210122,060000,30459.3200000,30849.0100000,30358.0900000,30724.8500000,735
20210122,063000,30728.2400000,30811.2600000,30302.0000000,30492.0100000,621
20210122,070000,30498.2100000,31050.0000000,30469.6000000,30985.3400000,429
20210122,073000,30980.7300000,31457.1800000,30860.0000000,31130.0000000,769
20210122,080000,31130.0000000,31230.8600000,30788.2100000,30943.3900000,527
20210122,083000,30943.3900000,31569.9900000,30699.7000000,31502.1900000,451
20210122,090000,31512.5800000,31924.3500000,31512.5800000,31832.3100000,849
20210122,093000,31831.6000000,32059.0000000,31533.6700000,31939.1600000,649
20210122,100000,31937.5000000,31980.1600000,31512.1000000,31545.7500000,366
20210122,103000,31541.0100000,31861.9400000,31114.6600000,31198.0600000,316
20210122,110000,31200.1300000,31384.4000000,30584.9200000,30816.2400000,440
20210122,113000,30810.5100000,30996.0100000,30450.2600000,30884.0000000,234
20210122,120000,30887.9300000,31609.0000000,30724.1400000,31519.1500000,366
20210122,123000,31517.5300000,31733.2600000,31230.9100000,31606.0800000,302
20210122,130000,31596.2700000,31803.2900000,31350.1100000,31414.2700000,226
20210122,133000,31414.6000000,31736.8700000,31065.7900000,31173.8300000,281
20210122,140000,31173.8400000,31445.7800000,31060.4300000,31388.7400000,158
20210122,143000,31382.7500000,32030.1200000,31372.5300000,31777.7100000,259
20210122,150000,31780.1100000,31916.6200000,31569.4700000,31743.9900000,144
20210122,153000,31752.3000000,32027.3400000,31604.3600000,31628.8300000,236
20210122,160000,31621.5500000,31900.3600000,31357.1900000,31577.0900000,316
20210122,163000,31577.4000000,32307.5500000,31355.0100000,32250.0000000,546
20210122,170000,32249.1200000,32395.6500000,32165.6900000,32193.9900000,537
20210122,173000,32193.2700000,32599.9900000,32191.3000000,32575.2400000,583
20210122,180000,32575.2400000,32619.0000000,32258.5600000,32585.0400000,424
20210122,183000,32581.8300000,32800.0000000,32460.8600000,32557.8400000,547
20210122,190000,32550.6100000,32600.0000000,32333.0000000,32506.5100000,259
20210122,193000,32512.4300000,32599.9900000,32000.0000000,32599.9900000,375
20210122,200000,32599.9900000,32663.8200000,32348.6000000,32415.4200000,346
20210122,203000,32416.8800000,32564.3600000,32302.5500000,32391.6900000,321
20210122,210000,32391.4100000,32491.1800000,32126.0000000,32374.1900000,319
20210122,213000,32371.1300000,32625.0000000,32226.2400000,32539.9200000,255
20210122,220000,32540.2500000,33371.0000000,32536.8500000,33336.7800000,1038
20210122,223000,33330.1900000,33694.3900000,33159.7700000,33643.4400000,729
20210122,230000,33643.4400000,33691.3800000,33415.8000000,33663.3700000,591
20210122,233000,33658.7600000,33867.0000000,33370.6800000,33845.6300000,546
20210123,000000,33844.7800000,33867.0000000,33422.0700000,33536.2100000,515
20210123,003000,33535.2100000,33664.0000000,33302.4200000,33534.0700000,344
20210123,010000,33537.3800000,33699.8200000,33199.0500000,33316.0400000,385
20210123,013000,33319.6900000,33640.6200000,33313.2400000,33555.0800000,233
20210123,020000,33552.9600000,33552.9600000,32822.0500000,32856.5600000,362
20210123,023000,32858.2600000,33204.0800000,32720.6100000,33148.3800000,286
20210123,030000,33148.3500000,33185.8200000,32626.2000000,32984.9300000,279
20210123,033000,32982.6600000,32988.0700000,32356.4800000,32639.2500000,604
20210123,040000,32631.2300000,32816.4100000,32450.0000000,32721.9800000,214
20210123,043000,32718.0900000,32795.2500000,32241.6300000,32549.0000000,305
20210123,050000,32549.0000000,32949.8700000,32521.4800000,32731.9200000,317
20210123,053000,32737.0200000,32884.7900000,32157.8100000,32298.4300000,239
20210123,060000,32303.9700000,32397.9000000,32074.0100000,32284.3700000,240
20210123,063000,32294.1600000,32579.7700000,32226.8500000,32428.2400000,165
20210123,070000,32425.6800000,32641.2000000,32360.0100000,32396.3600000,110
20210123,073000,32385.5400000,32847.5900000,32335.4600000,32747.7300000,190
20210123,080000,32747.5000000,32839.8300000,32566.7200000,32613.2000000,180
20210123,083000,32612.2700000,32658.7400000,32306.3900000,32437.6000000,120
20210123,090000,32445.4900000,33400.0000000,32398.0100000,33377.6700000,227
20210123,093000,33383.9100000,33488.7900000,33071.3000000,33174.7900000,281
20210123,100000,33177.6800000,33188.8700000,32815.2800000,32864.6000000,133
20210123,103000,32861.3600000,33199.9900000,32729.7200000,33097.1500000,110
20210123,110000,33098.4300000,33195.0300000,32734.8900000,32971.1800000,78
20210123,113000,32969.9000000,33029.3200000,32658.4400000,32957.9700000,81
20210123,120000,32957.9600000,33022.8000000,32678.0000000,32977.9600000,45
20210123,123000,32979.4500000,33128.7100000,32501.0100000,32540.8200000,224
20210123,130000,32542.4200000,32826.6800000,32385.3500000,32496.4500000,129
20210123,133000,32486.9800000,32553.7700000,32230.9700000,32318.4300000,160
20210123,140000,32318.4300000,32446.0500000,32230.0700000,32369.3300000,92
20210123,143000,32376.8700000,32562.3400000,31678.1300000,31751.4600000,422
20210123,150000,31753.9300000,31900.6300000,31564.4900000,31683.0600000,203
20210123,153000,31680.8700000,32020.9400000,31525.0000000,31757.6800000,161
20210123,160000,31767.0000000,31941.9200000,31642.9100000,31642.9200000,164
