time,symbol,side,type,quantity,price,total,fee,status
2021-01-02T22:10:46.015,BTCUSDT,SELL,MARKET,0.00040000,31521.89000000,12.608756,0.00024928,FILLED
2021-01-02T22:13:02.59,BTCUSDT,BUY,MARKET,0.00040000,31581.55000000,12.632620000000001,0.00024945,FILLED
2021-01-02T22:35:35.527,BTCUSDT,SELL,MARKET,0.00040000,32218.00000000,12.8872,0.00025390,FILLED
2021-01-02T22:35:37.513,BTCUSDT,BUY,MARKET,0.00040000,32218.24000000,12.887296000000001,0.00025423,FILLED
2021-01-02T22:35:43.539,BTCUSDT,SELL,MARKET,0.00040000,32210.27000000,12.884108000000001,0.00025384,FILLED
2021-01-02T22:35:45.549,BTCUSDT,BUY,MARKET,0.00040000,32215.51000000,12.886204,0.00025423,FILLED
2021-01-02T22:35:47.705,BTCUSDT,SELL,MARKET,0.00040000,32210.01000000,12.884004,0.00025383,FILLED
2021-01-02T22:37:40.292,BTCUSDT,BUY,MARKET,0.00040000,32268.46000000,12.907384,0.00025389,FILLED
2021-01-02T22:39:02.355,BTCUSDT,SELL,MARKET,0.00040000,32209.57000000,12.883828000000001,0.00025407,FILLED
2021-01-02T22:40:02.563,BTCUSDT,BUY,MARKET,0.00040000,32230.72000000,12.892288,0.00025386,FILLED
2021-01-02T22:40:58.533,BTCUSDT,SELL,MARKET,0.00040000,32180.00000000,12.872,0.00025368,FILLED
2021-01-02T22:43:11.421,BTCUSDT,BUY,MARKET,0.00002000,32205.33000000,0.6441066000000001,0.00001266,FILLED
2021-01-02T22:45:02.538,BTCUSDT,SELL,MARKET,0.00040000,32157.63000000,12.863052000000001,0.00025296,FILLED
2021-01-02T22:45:08.81,BTCUSDT,BUY,MARKET,0.00040000,32206.10000000,12.88244,0.00025329,FILLED
2021-01-02T22:50:55.658,BTCUSDT,SELL,MARKET,0.00040000,32208.09000000,12.883236,0.00025323,FILLED
2021-01-02T22:55:17.042,BTCUSDT,BUY,MARKET,0.00031900,32172.41000000,10.26299879,0.00020234,FILLED
2021-01-02T22:59:02.516,BTCUSDT,SELL,MARKET,0.00040000,32175.70000000,12.870280000000001,0.00025343,FILLED
2021-01-02T23:24:02.984,BTCUSDT,BUY,MARKET,0.00040000,31924.75000000,12.7699,0.00025095,FILLED
2021-01-02T23:26:12.539,BTCUSDT,SELL,MARKET,0.00040000,31915.49000000,12.766196,0.00025080,FILLED
2021-01-02T23:26:14.567,BTCUSDT,BUY,MARKET,0.00040000,31931.20000000,12.772480000000002,0.00025116,FILLED
2021-01-02T23:29:04.487,BTCUSDT,SELL,MARKET,0.00040000,31938.78000000,12.775512,0.00025098,FILLED
2021-01-02T23:29:57.212,BTCUSDT,BUY,MARKET,0.00040000,31956.13000000,12.782452000000001,0.00025135,FILLED
2021-01-02T23:30:02.551,BTCUSDT,SELL,MARKET,0.00040000,31939.38000000,12.775752,0.00025129,FILLED
2021-01-02T23:30:40.801,BTCUSDT,BUY,MARKET,0.00040000,31971.91000000,12.788764,0.00025119,FILLED
2021-01-02T23:31:02.717,BTCUSDT,SELL,MARKET,0.00040000,31969.43000000,12.787772,0.00025137,FILLED
2021-01-02T23:41:50.214,BTCUSDT,BUY,MARKET,0.00040000,31865.24000000,12.746096000000001,0.00024997,FILLED
2021-01-02T23:41:52.305,BTCUSDT,SELL,MARKET,0.00040000,31845.59000000,12.738236,0.00025041,FILLED
2021-01-02T23:42:03.284,BTCUSDT,BUY,MARKET,0.00040000,31850.52000000,12.740208,0.00024997,FILLED
2021-01-03T00:02:09.365,BTCUSDT,SELL,MARKET,0.00040000,32187.90000000,12.875160000000001,0.00025260,FILLED
2021-01-03T00:04:02.38,BTCUSDT,BUY,MARKET,0.00040000,32209.98000000,12.883992000000001,0.00025167,FILLED
2021-01-03T00:05:02.499,BTCUSDT,SELL,MARKET,0.00040000,32159.68000000,12.863872,0.00025149,FILLED
2021-01-03T00:09:02.455,BTCUSDT,BUY,MARKET,0.00040000,32132.92000000,12.853168,0.00025077,FILLED
2021-01-04T19:14:46.721,BTCUSDT,BUY,MARKET,0.00040000,31131.09000000,12.452436,0.00023599,FILLED
2021-01-04T19:14:50.105,BTCUSDT,SELL,MARKET,0.00040000,31131.07000000,12.452428000000001,0.00023600,FILLED
2021-01-04T19:15:03.481,BTCUSDT,BUY,MARKET,0.00040000,31140.77000000,12.456308,0.00023599,FILLED
2021-01-04T19:15:09.824,BTCUSDT,SELL,MARKET,0.00040000,31120.24000000,12.448096000000001,0.00023592,FILLED
2021-01-04T19:15:28.207,BTCUSDT,BUY,MARKET,0.00040000,31143.23000000,12.457292,0.00023584,FILLED
2021-01-04T19:15:46.597,BTCUSDT,SELL,MARKET,0.00040000,31130.00000000,12.452,0.00023600,FILLED
2021-01-04T19:15:50.928,BTCUSDT,BUY,MARKET,0.00040000,31133.26000000,12.453304,0.00023584,FILLED
2021-01-04T19:15:53.251,BTCUSDT,SELL,MARKET,0.00040000,31131.69000000,12.452676,0.00023601,FILLED
2021-01-04T19:16:01.602,BTCUSDT,BUY,MARKET,0.00040000,31129.98000000,12.451992,0.00023584,FILLED
2021-01-04T19:16:03.929,BTCUSDT,SELL,MARKET,0.00040000,31127.87000000,12.451148,0.00023598,FILLED
2021-01-04T19:16:12.407,BTCUSDT,BUY,MARKET,0.00040000,31142.60000000,12.45704,0.00023579,FILLED
2021-01-04T19:25:41.077,BTCUSDT,SELL,MARKET,0.00040000,31260.35000000,12.50414,0.00023581,FILLED
2021-01-04T19:25:42.413,BTCUSDT,BUY,MARKET,0.00040000,31248.92000000,12.499568,0.00023618,FILLED
2021-01-04T19:25:46.746,BTCUSDT,SELL,MARKET,0.00040000,31244.83000000,12.497932,0.00023569,FILLED
2021-01-04T19:25:55.096,BTCUSDT,BUY,MARKET,0.00040000,31233.86000000,12.493544,0.00023618,FILLED
2021-01-04T19:25:57.42,BTCUSDT,SELL,MARKET,0.00040000,31222.77000000,12.489108000000002,0.00023553,FILLED
2021-01-04T19:26:17.808,BTCUSDT,BUY,MARKET,0.00040000,31268.10000000,12.50724,0.00023638,FILLED
2021-01-04T19:44:04.499,BTCUSDT,SELL,MARKET,0.00040000,31707.24000000,12.682896000000001,0.00023798,FILLED
2021-01-04T20:10:41.036,BTCUSDT,BUY,MARKET,0.00040000,31528.11000000,12.611244000000001,0.00023737,FILLED
2021-01-04T20:10:43.568,BTCUSDT,SELL,MARKET,0.00040000,31531.18000000,12.612472,0.00023750,FILLED
2021-01-04T20:10:44.489,BTCUSDT,BUY,MARKET,0.00040000,31534.68000000,12.613872,0.00023737,FILLED
2021-01-04T20:10:48.578,BTCUSDT,SELL,MARKET,0.00040000,31528.34000000,12.611336000000001,0.00023748,FILLED
2021-01-04T20:10:52.86,BTCUSDT,BUY,MARKET,0.00040000,31538.17000000,12.615268,0.00023737,FILLED
2021-01-04T20:13:18.247,BTCUSDT,SELL,MARKET,0.00040000,31527.93000000,12.611172000000002,0.00023725,FILLED
2021-01-04T20:13:30.881,BTCUSDT,BUY,MARKET,0.00040000,31541.17000000,12.616468,0.00023739,FILLED
2021-01-04T20:15:09.019,BTCUSDT,SELL,MARKET,0.00040000,31530.00000000,12.612,0.00023714,FILLED
2021-01-04T20:16:04.542,BTCUSDT,BUY,MARKET,0.00040000,31556.75000000,12.6227,0.00023722,FILLED
2021-01-04T20:20:25.596,BTCUSDT,BUY,MARKET,0.00040000,31606.01000000,12.642403999999999,0.00023743,FILLED
2021-01-04T20:21:02.807,BTCUSDT,SELL,MARKET,0.00040000,31580.00000000,12.632000000000001,0.00023750,FILLED
2021-01-04T20:21:07.223,BTCUSDT,BUY,MARKET,0.00040000,31613.00000000,12.6452,0.00023752,FILLED
2021-01-04T20:22:11.173,BTCUSDT,SELL,MARKET,0.00040000,31580.14000000,12.632056,0.00023754,FILLED
2021-01-04T20:30:17.142,BTCUSDT,SELL,MARKET,0.00040000,31442.11000000,12.576844000000001,0.00023710,FILLED
2021-01-04T20:30:18.905,BTCUSDT,BUY,MARKET,0.00001700,31449.42000000,0.5346401399999999,0.00001184,FILLED
2021-01-04T20:30:59.051,BTCUSDT,SELL,MARKET,0.00040000,31419.39000000,12.567756000000001,0.00023693,FILLED
2021-01-04T20:31:06.607,BTCUSDT,BUY,MARKET,0.00040000,31418.79000000,12.567516000000001,0.00023661,FILLED
2021-01-04T20:31:13.559,BTCUSDT,SELL,MARKET,0.00040000,31419.01000000,12.567604,0.00023665,FILLED
2021-01-04T20:31:25.599,BTCUSDT,BUY,MARKET,0.00040000,31430.44000000,12.572176,0.00023661,FILLED
2021-01-04T20:32:13.496,BTCUSDT,SELL,MARKET,0.00040000,31409.12000000,12.563648,0.00023674,FILLED
2021-01-04T20:33:27.823,BTCUSDT,BUY,MARKET,0.00040000,31426.88000000,12.570752,0.00023666,FILLED
2021-01-04T20:37:42.968,BTCUSDT,BUY,MARKET,0.00040000,31435.72000000,12.574288000000001,0.00023718,FILLED
2021-01-04T20:38:02.962,BTCUSDT,SELL,MARKET,0.00040000,31438.68000000,12.575472000000001,0.00023706,FILLED
2021-01-04T20:42:36.145,BTCUSDT,SELL,MARKET,0.00040000,31393.35000000,12.55734,0.00023628,FILLED
2021-01-04T20:49:46.702,BTCUSDT,BUY,MARKET,0.00040000,31396.01000000,12.558404,0.00023677,FILLED
2021-01-04T20:50:04.53,BTCUSDT,SELL,MARKET,0.00040000,31366.00000000,12.5464,0.00023653,FILLED
2021-01-04T20:50:31.197,BTCUSDT,BUY,MARKET,0.00040000,31385.14000000,12.554056000000001,0.00023676,FILLED
2021-01-04T20:50:37.457,BTCUSDT,SELL,MARKET,0.00040000,31375.26000000,12.550104,0.00023693,FILLED
2021-01-04T20:51:52.034,BTCUSDT,BUY,MARKET,0.00040000,31403.63000000,12.561452000000001,0.00023668,FILLED
2021-01-04T20:55:02.415,BTCUSDT,SELL,MARKET,0.00040000,31406.72000000,12.562688000000001,0.00023658,FILLED
2021-01-04T21:03:38.325,BTCUSDT,BUY,MARKET,0.00040000,31326.53000000,12.530612,0.00023672,FILLED
2021-01-04T21:16:24.101,BTCUSDT,BUY,MARKET,0.00040000,31486.80000000,12.59472,0.00023792,FILLED
2021-01-04T21:16:25.91,BTCUSDT,SELL,MARKET,0.00040000,31486.78000000,12.594712,0.00023782,FILLED
2021-01-04T21:16:27.893,BTCUSDT,BUY,MARKET,0.00040000,31486.79000000,12.594716000000002,0.00023792,FILLED
2021-01-04T21:16:29.91,BTCUSDT,SELL,MARKET,0.00040000,31465.29000000,12.586116,0.00023766,FILLED
2021-01-04T21:16:48.912,BTCUSDT,BUY,MARKET,0.00040000,31488.95000000,12.595580000000002,0.00023792,FILLED
2021-01-04T21:17:02.716,BTCUSDT,SELL,MARKET,0.00040000,31485.27000000,12.594108,0.00023781,FILLED
2021-01-04T21:17:25.615,BTCUSDT,BUY,MARKET,0.00040000,31495.00000000,12.598,0.00023807,FILLED
2021-01-04T21:17:34.321,BTCUSDT,SELL,MARKET,0.00040000,31491.26000000,12.596504,0.00023811,FILLED
2021-01-04T21:41:30.013,BTCUSDT,BUY,MARKET,0.00040000,30994.07000000,12.397628000000001,0.00023440,FILLED
2021-01-04T21:42:02.763,BTCUSDT,SELL,MARKET,0.00040000,30968.98000000,12.387592,0.00023445,FILLED
2021-01-04T21:42:03.091,BTCUSDT,BUY,MARKET,0.00040000,30973.73000000,12.389492,0.00023440,FILLED
2021-01-04T21:42:09.116,BTCUSDT,SELL,MARKET,0.00040000,30954.26000000,12.381704,0.00023433,FILLED
2021-01-04T21:42:13.668,BTCUSDT,BUY,MARKET,0.00040000,30976.13000000,12.390452000000002,0.00023437,FILLED
2021-01-04T21:43:54.202,BTCUSDT,SELL,MARKET,0.00040000,30937.29000000,12.374916,0.00023415,FILLED
2021-01-04T21:46:02.709,BTCUSDT,BUY,MARKET,0.00040000,30966.83000000,12.386732000000002,0.00023400,FILLED
2021-01-04T21:49:36.689,BTCUSDT,SELL,MARKET,0.00040000,30968.81000000,12.387524,0.00023318,FILLED
2021-01-04T21:49:43.41,BTCUSDT,BUY,MARKET,0.00040000,30967.50000000,12.387,0.00023356,FILLED
2021-01-04T21:49:56.616,BTCUSDT,SELL,MARKET,0.00040000,30926.15000000,12.370460000000001,0.00023286,FILLED
2021-01-04T21:52:33.981,BTCUSDT,BUY,MARKET,0.00000200,30960.65000000,0.0619213,0.00000582,FILLED
2021-01-04T21:53:55.315,BTCUSDT,SELL,MARKET,0.00040000,30933.10000000,12.37324,0.00023290,FILLED
2021-01-04T21:54:02.511,BTCUSDT,BUY,MARKET,0.00040000,30955.94000000,12.382376,0.00023325,FILLED
2021-01-04T21:54:02.832,BTCUSDT,SELL,MARKET,0.00040000,30957.98000000,12.383192000000001,0.00023309,FILLED
2021-01-04T21:54:04.684,BTCUSDT,BUY,MARKET,0.00040000,30962.29000000,12.384916,0.00023313,FILLED
2021-01-04T22:02:17.492,BTCUSDT,BUY,MARKET,0.00040000,31018.93000000,12.407572,0.00023260,FILLED
2021-01-04T22:02:27.486,BTCUSDT,SELL,MARKET,0.00040000,30997.25000000,12.398900000000001,0.00023267,FILLED
2021-01-04T22:04:15.858,BTCUSDT,BUY,MARKET,0.00040000,31000.00000000,12.4,0.00023196,FILLED
2021-01-04T22:10:17.69,BTCUSDT,BUY,MARKET,0.00040000,31042.77000000,12.417108,0.00023091,FILLED
2021-01-04T22:21:04.9,BTCUSDT,BUY,MARKET,0.00040000,31261.67000000,12.504668,0.00023437,FILLED
2021-01-04T22:22:26.288,BTCUSDT,SELL,MARKET,0.00040000,31259.56000000,12.503824000000002,0.00023431,FILLED
2021-01-04T22:22:35.3,BTCUSDT,BUY,MARKET,0.00040000,31263.05000000,12.50522,0.00023466,FILLED
2021-01-04T22:22:39.491,BTCUSDT,SELL,MARKET,0.00040000,31259.84000000,12.503936000000001,0.00023431,FILLED
2021-01-04T22:27:04.6,BTCUSDT,SELL,MARKET,0.00040000,31251.57000000,12.500628,0.00023451,FILLED
2021-01-04T22:27:11.216,BTCUSDT,BUY,MARKET,0.00040000,31258.33000000,12.503332000000002,0.00023385,FILLED
2021-01-04T22:27:13.101,BTCUSDT,SELL,MARKET,0.00000100,31254.34000000,0.03125434,0.00000057,FILLED
2021-01-04T22:27:15.298,BTCUSDT,BUY,MARKET,0.00040000,31254.35000000,12.50174,0.00023385,FILLED
2021-01-04T22:27:17.495,BTCUSDT,SELL,MARKET,0.00040000,31255.00000000,12.502,0.00023386,FILLED
2021-01-04T22:27:19.554,BTCUSDT,BUY,MARKET,0.00040000,31257.84000000,12.503136000000001,0.00023385,FILLED
2021-01-04T22:27:21.565,BTCUSDT,SELL,MARKET,0.00000100,31253.93000000,0.03125393,0.00000057,FILLED
2021-01-04T22:27:24.129,BTCUSDT,BUY,MARKET,0.00040000,31254.85000000,12.50194,0.00023385,FILLED
2021-01-04T22:27:26.487,BTCUSDT,SELL,MARKET,0.00040000,31250.81000000,12.500324,0.00023383,FILLED
2021-01-04T22:27:33.169,BTCUSDT,BUY,MARKET,0.00040000,31255.22000000,12.502088,0.00023385,FILLED
2021-01-04T22:31:19.294,BTCUSDT,SELL,MARKET,0.00040000,31267.90000000,12.50716,0.00023428,FILLED
2021-01-04T22:31:20.959,BTCUSDT,BUY,MARKET,0.00040000,31270.69000000,12.508276,0.00023444,FILLED
2021-01-04T22:31:23.082,BTCUSDT,SELL,MARKET,0.00040000,31267.34000000,12.506936000000001,0.00023428,FILLED
2021-01-04T22:32:40.747,BTCUSDT,BUY,MARKET,0.00040000,31279.98000000,12.511992000000001,0.00023404,FILLED
2021-01-04T22:35:47.571,BTCUSDT,SELL,MARKET,0.00040000,31267.91000000,12.507164000000001,0.00023418,FILLED
2021-01-04T22:36:41.382,BTCUSDT,BUY,MARKET,0.00040000,31280.00000000,12.512,0.00023440,FILLED
2021-01-04T22:46:21.449,BTCUSDT,BUY,MARKET,0.00040000,31395.89000000,12.558356,0.00023538,FILLED
2021-01-04T22:46:27.513,BTCUSDT,SELL,MARKET,0.00040000,31396.66000000,12.558664,0.00023532,FILLED
2021-01-04T22:46:29.455,BTCUSDT,BUY,MARKET,0.00040000,31394.67000000,12.557868,0.00023538,FILLED
2021-01-04T22:46:31.533,BTCUSDT,SELL,MARKET,0.00040000,31387.04000000,12.554816,0.00023524,FILLED
2021-01-04T22:46:40.431,BTCUSDT,BUY,MARKET,0.00040000,31400.00000000,12.56,0.00023538,FILLED
2021-01-04T22:47:26.473,BTCUSDT,SELL,MARKET,0.00040000,31394.25000000,12.5577,0.00023509,FILLED
2021-01-04T22:50:08.528,BTCUSDT,BUY,MARKET,0.00040000,31391.13000000,12.556452,0.00023510,FILLED
2021-01-04T22:50:10.646,BTCUSDT,SELL,MARKET,0.00040000,31385.71000000,12.554284,0.00023514,FILLED
2021-01-04T22:50:59.181,BTCUSDT,BUY,MARKET,0.00040000,31385.51000000,12.554204,0.00023517,FILLED
2021-01-04T22:51:26.778,BTCUSDT,SELL,MARKET,0.00040000,31376.21000000,12.550484,0.00023514,FILLED
2021-01-04T22:51:46.38,BTCUSDT,BUY,MARKET,0.00040000,31380.07000000,12.552028,0.00023521,FILLED
2021-01-04T22:51:55.188,BTCUSDT,SELL,MARKET,0.00040000,31379.84000000,12.551936000000001,0.00023516,FILLED
2021-01-04T22:52:30.656,BTCUSDT,BUY,MARKET,0.00040000,31385.03000000,12.554012,0.00023521,FILLED
2021-01-04T22:52:43.816,BTCUSDT,SELL,MARKET,0.00040000,31380.20000000,12.55208,0.00023528,FILLED
2021-01-04T22:52:47.933,BTCUSDT,BUY,MARKET,0.00040000,31380.69000000,12.552276,0.00023521,FILLED
2021-01-04T22:54:39.069,BTCUSDT,SELL,MARKET,0.00040000,31371.28000000,12.548512,0.00023490,FILLED
2021-01-04T22:55:11.554,BTCUSDT,BUY,MARKET,0.00040000,31394.55000000,12.55782,0.00023487,FILLED
2021-01-04T22:55:19.625,BTCUSDT,SELL,MARKET,0.00040000,31382.62000000,12.553048,0.00023509,FILLED
2021-01-04T22:58:08.841,BTCUSDT,BUY,MARKET,0.00040000,31376.49000000,12.550596,0.00023435,FILLED
2021-01-04T22:58:12.892,BTCUSDT,SELL,MARKET,0.00040000,31361.38000000,12.544552000000001,0.00023447,FILLED
2021-01-04T22:58:50.117,BTCUSDT,BUY,MARKET,0.00040000,31373.16000000,12.549264,0.00023435,FILLED
2021-01-04T22:58:52.331,BTCUSDT,SELL,MARKET,0.00040000,31360.54000000,12.544216,0.00023446,FILLED
2021-01-04T22:59:02.412,BTCUSDT,BUY,MARKET,0.00040000,31367.98000000,12.547192,0.00023435,FILLED
2021-01-04T22:59:40.191,BTCUSDT,SELL,MARKET,0.00040000,31350.81000000,12.540324000000002,0.00023401,FILLED
2021-01-04T23:00:15.824,BTCUSDT,BUY,MARKET,0.00040000,31369.17000000,12.547668,0.00023415,FILLED
2021-01-04T23:01:27.766,BTCUSDT,SELL,MARKET,0.00040000,31343.56000000,12.537424000000001,0.00023442,FILLED
2021-01-04T23:01:54.652,BTCUSDT,BUY,MARKET,0.00000500,31356.05000000,0.15678025,0.00000586,FILLED
2021-01-04T23:02:02.58,BTCUSDT,SELL,MARKET,0.00040000,31350.96000000,12.540384,0.00023448,FILLED
2021-01-04T23:10:17.23,BTCUSDT,BUY,MARKET,0.00040000,31266.52000000,12.506608,0.00023407,FILLED
2021-01-04T23:10:19.318,BTCUSDT,SELL,MARKET,0.00040000,31258.29000000,12.503316000000002,0.00023414,FILLED
2021-01-04T23:11:41.474,BTCUSDT,BUY,MARKET,0.00040000,31261.06000000,12.504424000000002,0.00023433,FILLED
2021-01-04T23:11:43.591,BTCUSDT,SELL,MARKET,0.00040000,31258.83000000,12.503532000000002,0.00023437,FILLED
2021-01-04T23:11:45.682,BTCUSDT,BUY,MARKET,0.00040000,31271.58000000,12.508632,0.00023433,FILLED
2021-01-04T23:11:58.838,BTCUSDT,SELL,MARKET,0.00040000,31257.00000000,12.5028,0.00023436,FILLED
2021-01-04T23:12:00.709,BTCUSDT,BUY,MARKET,0.00040000,31260.98000000,12.504392000000001,0.00023433,FILLED
2021-01-04T23:12:02.77,BTCUSDT,SELL,MARKET,0.00015700,31240.00000000,4.90468,0.00009193,FILLED
2021-01-04T23:13:49.372,BTCUSDT,BUY,MARKET,0.00040000,31236.79000000,12.494716,0.00023426,FILLED
2021-01-04T23:13:51.39,BTCUSDT,SELL,MARKET,0.00040000,31223.45000000,12.48938,0.00023418,FILLED
2021-01-04T23:14:13.412,BTCUSDT,BUY,MARKET,0.00040000,31260.54000000,12.504216000000001,0.00023430,FILLED
2021-01-04T23:16:02.544,BTCUSDT,SELL,MARKET,0.00002900,31255.05000000,0.90639645,0.00001695,FILLED
2021-01-04T23:16:21.621,BTCUSDT,BUY,MARKET,0.00040000,31264.19000000,12.505676,0.00023407,FILLED
2021-01-04T23:16:49.748,BTCUSDT,SELL,MARKET,0.00040000,31253.07000000,12.501228000000001,0.00023412,FILLED
2021-01-04T23:16:52.307,BTCUSDT,BUY,MARKET,0.00040000,31254.63000000,12.501852000000001,0.00023407,FILLED
2021-01-04T23:16:53.882,BTCUSDT,SELL,MARKET,0.00040000,31254.50000000,12.501800000000001,0.00023413,FILLED
2021-01-04T23:17:13.854,BTCUSDT,BUY,MARKET,0.00040000,31261.02000000,12.504408000000002,0.00023394,FILLED
2021-01-04T23:17:22.278,BTCUSDT,SELL,MARKET,0.00040000,31254.14000000,12.501656,0.00023399,FILLED
2021-01-04T23:17:28.655,BTCUSDT,BUY,MARKET,0.00040000,31260.00000000,12.504000000000001,0.00023394,FILLED
2021-01-04T23:17:33.172,BTCUSDT,SELL,MARKET,0.00040000,31258.13000000,12.503252000000002,0.00023402,FILLED
2021-01-04T23:17:35.174,BTCUSDT,BUY,MARKET,0.00040000,31260.00000000,12.504000000000001,0.00023394,FILLED
2021-01-04T23:17:37.37,BTCUSDT,SELL,MARKET,0.00040000,31259.56000000,12.503824000000002,0.00023403,FILLED
2021-01-04T23:17:39.825,BTCUSDT,BUY,MARKET,0.00040000,31259.37000000,12.503748,0.00023394,FILLED
2021-01-04T23:17:43.978,BTCUSDT,SELL,MARKET,0.00040000,31259.36000000,12.503744000000001,0.00023403,FILLED
2021-01-04T23:17:48.167,BTCUSDT,BUY,MARKET,0.00040000,31259.54000000,12.503816,0.00023394,FILLED
2021-01-04T23:19:06.567,BTCUSDT,SELL,MARKET,0.00040000,31238.14000000,12.495256000000001,0.00023407,FILLED
2021-01-04T23:22:02.671,BTCUSDT,BUY,MARKET,0.00040000,31254.34000000,12.501736000000001,0.00023402,FILLED
2021-01-04T23:33:43.903,BTCUSDT,BUY,MARKET,0.00040000,31703.14000000,12.681256000000001,0.00023786,FILLED
2021-01-04T23:34:18.923,BTCUSDT,SELL,MARKET,0.00040000,31715.82000000,12.686328,0.00023705,FILLED
2021-01-04T23:35:58.627,BTCUSDT,BUY,MARKET,0.00040000,31727.09000000,12.690836000000001,0.00023713,FILLED
2021-01-04T23:36:00.423,BTCUSDT,SELL,MARKET,0.00040000,31717.94000000,12.687176000000001,0.00023743,FILLED
2021-01-04T23:39:00.348,BTCUSDT,BUY,MARKET,0.00040000,31738.16000000,12.695264,0.00023604,FILLED
2021-01-05T10:40:25.488,BTCUSDT,BUY,MARKET,0.00040000,31256.58000000,12.502632000000002,0.00023397,FILLED
2021-01-05T10:40:27.888,BTCUSDT,SELL,MARKET,0.00022700,31242.82000000,7.09212014,0.00013262,FILLED
2021-01-05T10:41:14.602,BTCUSDT,BUY,MARKET,0.00040000,31269.52000000,12.507808,0.00023362,FILLED
2021-01-05T10:41:16.644,BTCUSDT,SELL,MARKET,0.00040000,31229.22000000,12.491688000000002,0.00023354,FILLED
2021-01-05T10:41:22.957,BTCUSDT,BUY,MARKET,0.00040000,31256.76000000,12.502704,0.00023362,FILLED
2021-01-05T10:41:24.995,BTCUSDT,SELL,MARKET,0.00040000,31246.81000000,12.498724000000001,0.00023367,FILLED
2021-01-05T10:41:33.263,BTCUSDT,BUY,MARKET,0.00040000,31262.15000000,12.50486,0.00023362,FILLED
2021-01-05T10:41:35.592,BTCUSDT,SELL,MARKET,0.00040000,31252.89000000,12.501156,0.00023371,FILLED
2021-01-05T10:41:37.615,BTCUSDT,BUY,MARKET,0.00040000,31256.57000000,12.502628,0.00023362,FILLED
2021-01-05T10:41:43.737,BTCUSDT,SELL,MARKET,0.00040000,31255.73000000,12.502292,0.00023373,FILLED
2021-01-05T10:41:45.81,BTCUSDT,BUY,MARKET,0.00040000,31255.94000000,12.502376,0.00023362,FILLED
2021-01-05T10:41:47.843,BTCUSDT,SELL,MARKET,0.00040000,31255.55000000,12.50222,0.00023373,FILLED
2021-01-05T10:42:21.563,BTCUSDT,BUY,MARKET,0.00040000,31255.74000000,12.502296000000001,0.00023343,FILLED
2021-01-05T10:42:23.609,BTCUSDT,SELL,MARKET,0.00040000,31248.34000000,12.499336000000001,0.00023356,FILLED
2021-01-05T10:42:30.001,BTCUSDT,BUY,MARKET,0.00040000,31250.64000000,12.500256,0.00023343,FILLED
2021-01-05T10:42:32.072,BTCUSDT,SELL,MARKET,0.00000400,31250.41000000,0.12500164,0.00000233,FILLED
2021-01-05T10:42:40.237,BTCUSDT,BUY,MARKET,0.00040000,31269.30000000,12.50772,0.00023343,FILLED
2021-01-05T10:44:11.059,BTCUSDT,SELL,MARKET,0.00040000,31234.66000000,12.493864,0.00023322,FILLED
2021-01-05T10:45:23.794,BTCUSDT,BUY,MARKET,0.00040000,31276.76000000,12.510704,0.00023328,FILLED
2021-01-05T10:48:36.897,BTCUSDT,SELL,MARKET,0.00000900,31275.97000000,0.28148373000000004,0.00000525,FILLED
2021-01-05T10:51:46.308,BTCUSDT,BUY,MARKET,0.00040000,31267.87000000,12.507148,0.00023375,FILLED
2021-01-05T11:00:09.441,BTCUSDT,BUY,MARKET,0.00040000,31354.82000000,12.541928,0.00023351,FILLED
2021-01-05T11:03:40.572,BTCUSDT,SELL,MARKET,0.00040000,31360.95000000,12.54438,0.00023331,FILLED
2021-01-05T11:03:50.802,BTCUSDT,BUY,MARKET,0.00040000,31374.10000000,12.54964,0.00023373,FILLED
2021-01-05T11:04:25.747,BTCUSDT,SELL,MARKET,0.00040000,31377.41000000,12.550964,0.00023358,FILLED
2021-01-05T11:05:36.652,BTCUSDT,BUY,MARKET,0.00000900,31386.79000000,0.28248111000000004,0.00000583,FILLED
2021-01-05T11:10:58.515,BTCUSDT,BUY,MARKET,0.00040000,31429.65000000,12.571860000000001,0.00023402,FILLED
2021-01-05T11:14:02.459,BTCUSDT,SELL,MARKET,0.00040000,31441.35000000,12.57654,0.00023402,FILLED
2021-01-05T11:14:30.273,BTCUSDT,BUY,MARKET,0.00040000,31449.47000000,12.579788,0.00023409,FILLED
2021-01-05T11:14:32.317,BTCUSDT,SELL,MARKET,0.00040000,31444.94000000,12.577976,0.00023412,FILLED
2021-01-05T11:14:34.455,BTCUSDT,BUY,MARKET,0.00040000,31449.46000000,12.579784,0.00023409,FILLED
2021-01-05T11:14:38.788,BTCUSDT,SELL,MARKET,0.00040000,31431.00000000,12.5724,0.00023402,FILLED
2021-01-05T11:26:05.045,BTCUSDT,SELL,MARKET,0.00040000,31335.00000000,12.534,0.00023349,FILLED
2021-01-05T11:26:06.923,BTCUSDT,BUY,MARKET,0.00040000,31336.32000000,12.534528,0.00023382,FILLED
2021-01-05T11:26:09.175,BTCUSDT,SELL,MARKET,0.00002200,31334.66000000,0.68936252,0.00001284,FILLED
2021-01-05T11:26:11.259,BTCUSDT,BUY,MARKET,0.00040000,31338.73000000,12.535492,0.00023384,FILLED
2021-01-05T11:30:22.047,BTCUSDT,BUY,MARKET,0.00040000,31373.76000000,12.549504,0.00023402,FILLED
