DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20210101,091000,29307.1600000,29320.0400000,29276.4800000,29276.4800000,49
20210101,091500,29276.4800000,29308.2700000,29272.5600000,29275.1100000,52
20210101,092000,29274.2200000,29300.0000000,29216.2900000,29217.7300000,37
20210101,092500,29217.7300000,29261.5800000,29217.5100000,29223.1400000,65
20210101,093000,29218.7600000,29232.8700000,29158.9300000,29158.9300000,56
20210101,093500,29158.9400000,29213.3000000,29158.9400000,29210.0400000,80
20210101,094000,29210.0400000,29235.2600000,29205.6200000,29215.8000000,52
20210101,094500,29215.8000000,29248.3700000,29193.4300000,29246.4000000,114
20210101,095000,29246.4000000,29250.0700000,29217.7200000,29223.0800000,63
20210101,095500,29223.0900000,29227.8900000,29159.4300000,29170.7400000,86
20210101,100000,29166.7300000,29233.9400000,29166.7300000,29233.9400000,91
20210101,100500,29233.9300000,29234.8700000,29208.0900000,29223.8400000,94
20210101,101000,29223.8300000,29223.8400000,29009.0000000,29070.3800000,131
20210101,101500,29070.3700000,29070.4700000,28900.0000000,28985.6700000,244
20210101,102000,28985.6700000,29079.0900000,28974.0600000,29052.3300000,195
20210101,102500,29052.5200000,29071.0300000,29032.5200000,29071.0200000,81
20210101,103000,29071.0300000,29097.6600000,29054.3500000,29082.0600000,37
20210101,103500,29082.0600000,29115.2900000,29060.7600000,29114.9600000,28
20210101,104000,29114.9600000,29143.8400000,29111.9400000,29143.8400000,48
20210101,104500,29143.8300000,29174.9700000,29143.6800000,29160.1700000,61
20210101,105000,29162.1200000,29171.5800000,29135.2100000,29137.1300000,61
20210101,105500,29137.1400000,29169.3000000,29137.1300000,29162.0300000,43
20210101,110000,29162.0300000,29166.4300000,29160.3400000,29166.4100000,16
20210101,110500,29166.4100000,29246.6300000,29166.4000000,29181.1800000,106
20210101,111000,29181.2900000,29181.3000000,29094.2600000,29113.3900000,58
20210101,111500,29113.3800000,29135.6500000,29045.2200000,29076.1400000,56
20210101,112000,29072.1900000,29075.4400000,28928.1600000,28992.0700000,99
20210101,112500,28992.0300000,29062.7700000,28939.3500000,29054.6000000,69
20210101,113000,29062.7600000,29113.6600000,29023.4300000,29102.6800000,23
20210101,113500,29102.6800000,29189.2200000,29102.6700000,29170.6000000,32
20210101,114000,29170.6000000,29170.6000000,29117.7500000,29150.7500000,26
20210101,114500,29153.1400000,29160.0000000,29032.6300000,29053.3200000,34
20210101,115000,29050.4900000,29100.0000000,29000.0000000,29075.0800000,44
20210101,115500,29075.0800000,29122.6800000,29075.0700000,29104.4900000,26
20210101,120000,29103.7200000,29140.9700000,29074.8700000,29074.8700000,47
20210101,120500,29071.6300000,29160.0000000,29039.1500000,29159.9900000,43
20210101,121000,29159.9900000,29184.2000000,29137.1200000,29154.4400000,29
20210101,121500,29154.4400000,29221.5900000,29123.1500000,29201.6600000,42
20210101,122000,29201.6600000,29224.5500000,29167.5800000,29198.7400000,26
20210101,122500,29198.7400000,29242.0100000,29197.9400000,29236.3700000,23
20210101,123000,29236.3800000,29315.7200000,29235.0000000,29262.1500000,25
20210101,123500,29262.1800000,29350.0000000,29256.5800000,29342.1100000,36
20210101,124000,29342.1000000,29386.2800000,29334.3900000,29339.8100000,26
20210101,124500,29339.8200000,29355.2100000,29300.3100000,29301.2500000,25
20210101,125000,29301.2400000,29356.4300000,29301.2400000,29330.2500000,12
20210101,125500,29330.2600000,29330.2600000,29278.5500000,29280.4600000,12
20210101,130000,29280.4600000,29305.4100000,29266.2900000,29280.4300000,33
20210101,130500,29280.4300000,29316.9900000,29257.4200000,29309.6300000,31
20210101,131000,29309.6300000,29321.0000000,29233.4900000,29308.9800000,25
20210101,131500,29308.9700000,29385.4800000,29308.9700000,29355.5900000,53
20210101,132000,29353.8500000,29419.8300000,29342.4200000,29370.1200000,49
20210101,132500,29370.1200000,29370.1200000,29304.9500000,29310.1000000,29
20210101,133000,29310.1100000,29380.7900000,29305.7200000,29305.7200000,27
20210101,133500,29303.6200000,29327.2000000,29290.5100000,29308.4000000,6
20210101,134000,29308.4000000,29371.6600000,29308.4000000,29360.5900000,7
20210101,134500,29360.5900000,29394.0000000,29348.6500000,29351.4200000,12
20210101,135000,29351.4300000,29382.5900000,29312.0100000,29349.2000000,16
20210101,135500,29349.2000000,29382.9300000,29339.2500000,29343.5000000,21
20210101,140000,29343.5000000,29350.7200000,29293.7000000,29314.6200000,9
20210101,140500,29307.1700000,29385.2600000,29301.4800000,29336.5500000,16
20210101,141000,29332.7200000,29418.6500000,29332.7200000,29389.8700000,42
20210101,141500,29389.9000000,29407.5000000,29369.3600000,29377.4600000,32
20210101,142000,29377.4700000,29399.4300000,29344.6700000,29393.9700000,18
20210101,142500,29393.9600000,29452.4000000,29393.9600000,29417.0500000,19
20210101,143000,29421.9900000,29457.5200000,29391.1600000,29448.2100000,36
20210101,143500,29448.2000000,29490.0000000,29383.9100000,29384.0300000,33
20210101,144000,29385.6300000,29396.6600000,29338.2800000,29377.5600000,35
20210101,144500,29378.2200000,29404.0100000,29343.0300000,29364.5000000,22
20210101,145000,29361.6400000,29370.2200000,29322.1700000,29360.3800000,13
20210101,145500,29364.3700000,29383.6900000,29337.7900000,29345.2000000,15
20210101,150000,29347.0900000,29396.0500000,29347.0700000,29391.0600000,12
20210101,150500,29391.0500000,29402.0800000,29322.4300000,29332.0500000,21
20210101,151000,29332.0400000,29332.0400000,29264.8400000,29301.2400000,55
20210101,151500,29301.2400000,29360.3500000,29301.2400000,29346.4700000,24
20210101,152000,29346.0200000,29417.1300000,29322.4600000,29412.5300000,18
20210101,152500,29413.8100000,29495.0000000,29413.8100000,29494.9100000,50
20210101,153000,29494.9200000,29527.0000000,29461.7300000,29518.5200000,78
20210101,153500,29518.5200000,29656.1400000,29518.5200000,29609.4000000,188
20210101,154000,29609.3900000,29688.8800000,29601.2100000,29641.1900000,110
20210101,154500,29643.2000000,29659.4800000,29507.0600000,29588.9300000,77
20210101,155000,29587.3400000,29587.3400000,29514.3200000,29520.0600000,46
20210101,155500,29520.0600000,29520.0700000,29226.4200000,29260.2000000,108
20210101,160000,29261.9400000,29355.6900000,29261.9400000,29317.0900000,119
20210101,160500,29314.9300000,29415.9300000,29300.0000000,29383.4800000,70
20210101,161000,29383.9300000,29425.8500000,29369.4900000,29414.5100000,37
20210101,161500,29414.5100000,29465.1900000,29391.6500000,29465.1800000,30
20210101,162000,29466.1900000,29500.8700000,29423.3500000,29432.8800000,34
20210101,162500,29431.2800000,29454.9800000,29383.2300000,29423.8900000,48
20210101,163000,29423.8900000,29475.7800000,29402.6400000,29472.1300000,31
20210101,163500,29471.7800000,29502.8600000,29460.4500000,29473.7000000,32
20210101,164000,29475.6900000,29492.5700000,29438.7000000,29488.8900000,29
20210101,164500,29488.8800000,29503.9800000,29451.8100000,29478.4600000,21
20210101,165000,29479.0100000,29552.2300000,29478.7700000,29527.0200000,33
20210101,165500,29529.6100000,29555.2300000,29508.8400000,29533.7700000,36
20210101,170000,29533.7800000,29558.7000000,29510.8400000,29545.1500000,17
20210101,170500,29545.1500000,29565.9000000,29432.4400000,29528.9100000,72
20210101,171000,29528.1900000,29634.8300000,29523.5000000,29534.2000000,54
20210101,171500,29535.9100000,29574.4200000,29495.0400000,29544.4100000,30
20210101,172000,29545.6700000,29545.6700000,29477.1000000,29523.0400000,42
20210101,172500,29525.8600000,29555.0000000,29507.9300000,29514.6900000,23
20210101,173000,29514.6900000,29540.3900000,29502.6100000,29519.8700000,28
20210101,173500,29519.8700000,29529.5900000,29368.5500000,29446.1400000,65
20210101,174000,29446.1400000,29497.9400000,29446.1300000,29480.0100000,40
20210101,174500,29480.0000000,29502.0800000,29472.5700000,29480.3700000,50
20210101,175000,29483.4900000,29491.0000000,29411.1700000,29454.9800000,51
20210101,175500,29458.6400000,29458.6400000,29353.5500000,29388.6200000,35
20210101,180000,29388.6200000,29415.0000000,29370.4100000,29404.9200000,62
20210101,180500,29404.7800000,29406.1800000,29330.7200000,29346.2700000,80
20210101,181000,29348.6700000,29421.3300000,29345.9200000,29411.7900000,43
20210101,181500,29411.7900000,29475.8300000,29411.7900000,29435.7900000,56
20210101,182000,29437.0000000,29444.2000000,29413.6300000,29444.1800000,18
20210101,182500,29443.6900000,29444.2000000,29368.4100000,29377.6800000,43
20210101,183000,29377.6700000,29392.5100000,29305.0000000,29365.1000000,48
20210101,183500,29365.1000000,29365.1000000,29274.9900000,29308.9300000,64
20210101,184000,29313.8100000,29313.8200000,29119.2700000,29131.6800000,112
20210101,184500,29131.6700000,29237.2900000,29100.0000000,29199.2100000,63
20210101,185000,29204.2200000,29290.8900000,29197.3700000,29281.1400000,61
20210101,185500,29281.0900000,29311.0000000,29260.0000000,29275.8400000,54
20210101,190000,29281.8900000,29281.9000000,29221.6400000,29262.0500000,41
20210101,190500,29260.7800000,29330.7600000,29200.0000000,29220.7900000,75
20210101,191000,29212.3700000,29300.0000000,29208.8900000,29299.9300000,44
20210101,191500,29299.9900000,29317.1900000,29283.5300000,29295.4800000,46
20210101,192000,29295.8200000,29348.9900000,29291.0000000,29332.5000000,32
20210101,192500,29334.0100000,29374.8700000,29326.5300000,29357.5600000,42
20210101,193000,29357.4600000,29422.7000000,29350.0000000,29360.7000000,84
20210101,193500,29358.3900000,29380.4200000,29333.9800000,29375.0400000,38
20210101,194000,29379.7700000,29395.3800000,29354.8400000,29371.4900000,44
20210101,194500,29371.4900000,29387.7000000,29353.8100000,29375.1200000,72
20210101,195000,29375.0000000,29426.7800000,29375.0000000,29394.8500000,51
20210101,195500,29391.9700000,29436.7200000,29380.4200000,29408.9800000,27
20210101,200000,29408.9800000,29408.9800000,29362.4100000,29382.2200000,31
20210101,200500,29382.2200000,29387.0000000,29339.0100000,29387.0000000,34
20210101,201000,29387.0000000,29402.7500000,29360.9600000,29365.4900000,45
20210101,201500,29365.0200000,29399.4400000,29357.0900000,29390.2200000,35
20210101,202000,29390.2200000,29418.5700000,29380.0000000,29380.0100000,51
20210101,202500,29381.8300000,29413.7900000,29337.0000000,29342.7800000,52
20210101,203000,29343.7500000,29367.3200000,29313.0400000,29364.3600000,41
20210101,203500,29363.9800000,29364.3600000,29282.9400000,29288.9500000,67
20210101,204000,29283.4300000,29317.6000000,29226.2000000,29229.9500000,57
20210101,204500,29229.9500000,29270.6200000,29204.0000000,29248.1000000,69
20210101,205000,29245.9400000,29250.7900000,29016.6900000,29156.3800000,183
20210101,205500,29157.9800000,29219.9000000,29145.0100000,29196.5100000,104
20210101,210000,29196.5000000,29209.9900000,29125.5500000,29161.4300000,47
20210101,210500,29161.3900000,29341.3600000,29069.2600000,29320.0000000,116
20210101,211000,29320.0000000,29334.8300000,29280.0900000,29299.9900000,47
20210101,211500,29299.9900000,29319.0200000,29280.0000000,29301.8400000,54
20210101,212000,29301.8400000,29321.9900000,29266.0100000,29281.9200000,37
20210101,212500,29281.9200000,29281.9300000,29137.6600000,29166.4300000,56
20210101,213000,29166.4300000,29179.9400000,29000.0000000,29094.4200000,176
20210101,213500,29094.4200000,29165.0000000,29032.2100000,29146.8600000,68
20210101,214000,29145.6200000,29146.5100000,29029.0800000,29036.2500000,54
20210101,214500,29035.3400000,29074.5200000,28927.3000000,28959.4200000,111
20210101,215000,28954.7200000,28991.3800000,28700.0000000,28984.3200000,303
20210101,215500,28984.3200000,29158.8700000,28962.4400000,29097.6300000,109
20210101,220000,29094.5600000,29157.9400000,29060.6000000,29145.7600000,57
20210101,220500,29145.7600000,29146.1800000,29030.0100000,29036.0500000,51
20210101,221000,29035.5700000,29129.4800000,29031.7300000,29103.0300000,39
20210101,221500,29103.5700000,29127.8300000,29027.5000000,29092.8000000,40
20210101,222000,29092.7900000,29200.0000000,29059.2700000,29179.9700000,49
20210101,222500,29178.3500000,29191.8900000,29133.5400000,29156.1800000,44
20210101,223000,29157.9200000,29179.2000000,29124.0300000,29135.9500000,47
20210101,223500,29135.0000000,29178.4800000,29110.0000000,29159.7800000,31
20210101,224000,29159.7800000,29168.6100000,29116.6200000,29160.1100000,37
20210101,224500,29160.0700000,29191.4900000,29149.0600000,29174.7700000,34
20210101,225000,29176.2200000,29200.0000000,29153.3700000,29168.8500000,27
20210101,225500,29173.2700000,29177.9100000,29133.9900000,29150.0100000,27
20210101,230000,29150.0100000,29154.1200000,29085.2000000,29116.9900000,32
20210101,230500,29116.9300000,29179.2500000,28958.0000000,29179.2500000,93
20210101,231000,29178.4800000,29224.3300000,29156.3900000,29205.6600000,71
20210101,231500,29205.4500000,29246.8600000,29187.5200000,29246.5200000,43
20210101,232000,29246.8600000,29325.0000000,29227.1000000,29285.5200000,38
20210101,232500,29285.5200000,29315.0000000,29264.3800000,29315.0000000,23
20210101,233000,29315.0000000,29326.0100000,29280.1800000,29304.7000000,38
20210101,233500,29303.1600000,29311.4600000,29244.1000000,29278.8900000,23
20210101,234000,29278.8900000,29284.1600000,29245.8100000,29284.1500000,17
20210101,234500,29284.1500000,29304.3500000,29258.6000000,29267.8700000,14
20210101,235000,29259.6800000,29307.8800000,29241.7000000,29304.4400000,27
20210101,235500,29304.4400000,29368.8300000,29298.7700000,29336.9700000,47
20210102,000000,29336.2500000,29342.6100000,29275.9000000,29295.9800000,55
20210102,000500,29289.6200000,29317.1500000,29279.3800000,29293.9700000,33
20210102,001000,29294.2600000,29327.3600000,29286.6000000,29320.5600000,47
20210102,001500,29320.5600000,29322.2200000,29268.4400000,29282.0200000,36
20210102,002000,29282.0200000,29298.0000000,29250.5400000,29297.9900000,59
20210102,002500,29297.9100000,29325.0900000,29280.6800000,29323.2300000,27
20210102,003000,29324.6800000,29325.2000000,29303.1800000,29320.0800000,14
20210102,003500,29320.0700000,29350.0000000,29310.9900000,29346.5100000,24
20210102,004000,29344.7600000,29375.0000000,29333.0000000,29340.7300000,15
20210102,004500,29337.5800000,29350.0000000,29304.0400000,29313.7500000,19
20210102,005000,29313.7100000,29313.7100000,29232.6500000,29258.5800000,42
20210102,005500,29258.5800000,29296.4500000,29258.5800000,29286.7400000,27
20210102,010000,29286.7400000,29300.0000000,29208.1800000,29253.6300000,52
20210102,010500,29244.4300000,29279.8300000,29192.8500000,29279.8300000,24
20210102,011000,29279.2700000,29280.0000000,29263.7100000,29280.0000000,16
20210102,011500,29280.0000000,29330.6100000,29279.9900000,29327.5400000,12
20210102,012000,29327.5500000,29350.0000000,29327.5400000,29350.0000000,18
20210102,012500,29350.0000000,29375.0000000,29324.7200000,29366.5900000,31
20210102,013000,29366.5900000,29387.0000000,29360.0000000,29361.5300000,26
20210102,013500,29362.0600000,29395.0000000,29356.0800000,29394.9900000,26
20210102,014000,29395.0000000,29399.0000000,29332.7200000,29381.4900000,34
20210102,014500,29381.4900000,29409.0000000,29374.2000000,29391.7900000,45
20210102,015000,29391.7300000,29391.7300000,29334.6100000,29366.6900000,26
20210102,015500,29366.6800000,29398.5100000,29345.5300000,29378.0200000,25
20210102,020000,29378.0200000,29383.5900000,29335.4000000,29354.9200000,27
20210102,020500,29354.9200000,29384.1900000,29338.8400000,29383.8900000,13
20210102,021000,29383.8800000,29390.0500000,29363.2200000,29365.0100000,18
20210102,021500,29365.0100000,29375.9400000,29336.4500000,29338.7900000,24
20210102,022000,29339.0100000,29378.1300000,29318.2400000,29378.1300000,39
20210102,022500,29378.1300000,29396.8100000,29350.0100000,29359.7900000,27
20210102,023000,29359.7900000,29374.3700000,29350.0000000,29369.9900000,26
20210102,023500,29370.2500000,29406.0000000,29359.0300000,29405.9900000,22
20210102,024000,29406.0000000,29417.9500000,29391.9700000,29405.0000000,26
20210102,024500,29405.0000000,29405.0000000,29361.8200000,29367.8800000,31
20210102,025000,29367.8900000,29376.4800000,29344.1400000,29363.8000000,61
20210102,025500,29363.8000000,29399.9900000,29363.1000000,29388.3700000,37
20210102,030000,29388.3700000,29412.8400000,29388.3600000,29412.8400000,18
20210102,030500,29413.2900000,29413.3300000,29297.3000000,29308.8400000,39
20210102,031000,29309.9800000,29395.6500000,29301.4600000,29385.6000000,47
20210102,031500,29384.6200000,29411.6800000,29374.9700000,29396.0600000,37
20210102,032000,29396.0700000,29396.0700000,29242.3800000,29271.0000000,52
20210102,032500,29271.0000000,29271.0000000,29082.6000000,29184.3100000,77
20210102,033000,29181.2200000,29184.3100000,29039.0000000,29125.7400000,61
20210102,033500,29120.4500000,29229.0300000,29077.1000000,29201.7900000,36
20210102,034000,29201.7800000,29233.1300000,29200.0100000,29216.7600000,37
20210102,034500,29216.1700000,29269.0000000,29212.7500000,29265.4700000,67
20210102,035000,29267.9900000,29275.0000000,29229.4200000,29235.1200000,29
20210102,035500,29235.1100000,29263.4400000,29208.5000000,29259.3200000,35
20210102,040000,29259.0400000,29274.0000000,29247.9600000,29273.9400000,27
20210102,040500,29273.9300000,29273.9400000,29250.0000000,29255.0000000,26
20210102,041000,29255.0000000,29275.0000000,29255.0000000,29262.4100000,17
20210102,041500,29262.4200000,29275.0000000,29186.8300000,29200.1700000,21
20210102,042000,29196.7000000,29310.0000000,29196.6900000,29310.0000000,34
20210102,042500,29310.0000000,29310.0000000,29259.5400000,29288.5300000,27
20210102,043000,29288.5200000,29329.1600000,29277.4500000,29293.0400000,39
20210102,043500,29291.5600000,29346.0000000,29291.5600000,29331.9400000,22
20210102,044000,29331.9400000,29387.9600000,29320.1800000,29378.1300000,39
20210102,044500,29370.6700000,29464.0000000,29370.6700000,29438.0800000,63
20210102,045000,29433.9900000,29495.5900000,29431.4200000,29459.3800000,37
20210102,045500,29459.3900000,29459.3900000,29416.9900000,29443.7600000,25
20210102,050000,29443.7600000,29481.3900000,29443.7400000,29455.0500000,34
20210102,050500,29455.0500000,29505.0000000,29404.2700000,29500.0000000,148
20210102,051000,29500.0000000,29500.0100000,29460.0100000,29500.0100000,130
20210102,051500,29500.0100000,29505.0000000,29453.5300000,29484.0000000,43
20210102,052000,29484.0000000,29499.9000000,29453.0200000,29474.4600000,24
20210102,052500,29474.4700000,29550.2000000,29450.0200000,29550.0000000,180
20210102,053000,29550.0000000,29561.7300000,29485.0100000,29499.9100000,160
20210102,053500,29512.2300000,29519.5000000,29439.8400000,29455.0000000,69
20210102,054000,29455.0000000,29496.8600000,29448.1800000,29496.8600000,59
20210102,054500,29496.8600000,29496.8600000,29450.2400000,29450.2400000,49
20210102,055000,29450.0000000,29479.5600000,29421.2900000,29458.6000000,65
20210102,055500,29459.0100000,29472.8500000,29431.5800000,29442.5200000,29
20210102,060000,29442.5200000,29455.3500000,29408.4700000,29413.6600000,25
20210102,060500,29413.6600000,29450.0000000,29408.7200000,29436.6000000,32
20210102,061000,29436.5900000,29458.0800000,29425.0500000,29448.5600000,46
20210102,061500,29448.8200000,29461.8300000,29362.5000000,29455.2900000,40
20210102,062000,29455.5900000,29455.5900000,29421.8600000,29436.2700000,23
20210102,062500,29436.2700000,29436.2700000,29401.3500000,29423.4500000,34
20210102,063000,29424.2200000,29444.1800000,29384.8100000,29400.0400000,34
20210102,063500,29397.9200000,29404.8500000,29382.8400000,29392.5300000,19
20210102,064000,29388.4700000,29410.0000000,29340.1300000,29361.2900000,28
20210102,064500,29365.8700000,29394.2300000,29343.8700000,29360.0200000,26
20210102,065000,29366.9900000,29421.1000000,29360.0500000,29411.0900000,50
20210102,065500,29410.7300000,29425.0000000,29407.0100000,29421.8000000,33
20210102,070000,29421.7900000,29446.6800000,29420.5000000,29440.0100000,19
20210102,070500,29440.0100000,29440.0100000,29399.1600000,29399.1700000,28
20210102,071000,29399.1600000,29399.1700000,29356.8800000,29358.2200000,22
20210102,071500,29366.9700000,29383.6800000,29301.5100000,29330.0000000,48
20210102,072000,29330.0000000,29369.4400000,29314.6500000,29369.4400000,43
