TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
GDAX.BTC-USD,60,20180302,200000,10850.0100000,10860.6300000,10786.0100000,10850.9800000,169
GDAX.BTC-USD,60,20180302,210000,10850.9900000,10890.0000000,10837.2300000,10880.0000000,130
GDAX.BTC-USD,60,20180302,220000,10880.0000000,10930.0000000,10861.0000000,10913.8900000,161
GDAX.BTC-USD,60,20180302,230000,10913.8900000,10917.1500000,10858.3300000,10901.0000000,159
GDAX.BTC-USD,60,20180303,000000,10903.4300000,11066.0000000,10881.8000000,11038.8700000,236
GDAX.BTC-USD,60,20180303,010000,11038.8800000,11039.0000000,10982.0100000,11026.0000000,191
GDAX.BTC-USD,60,20180303,020000,11025.9900000,11080.5200000,11000.0000000,11080.5100000,140
GDAX.BTC-USD,60,20180303,030000,11080.5100000,11080.5100000,10952.4900000,11000.0000000,223
GDAX.BTC-USD,60,20180303,040000,11000.0100000,11069.9900000,11000.0000000,11069.9900000,136
GDAX.BTC-USD,60,20180303,050000,11069.9900000,11198.0000000,11069.9800000,11194.1300000,358
GDAX.BTC-USD,60,20180303,060000,11194.1400000,11339.0000000,11176.9900000,11285.6200000,374
GDAX.BTC-USD,60,20180303,070000,11285.6200000,11321.4000000,11221.0200000,11290.0000000,260
GDAX.BTC-USD,60,20180303,080000,11289.9900000,11362.0000000,11284.7100000,11354.0000000,206
GDAX.BTC-USD,60,20180303,090000,11354.0100000,11354.0100000,11269.9900000,11305.0400000,169
GDAX.BTC-USD,60,20180303,100000,11305.0500000,11364.3400000,11295.1000000,11313.5000000,141
GDAX.BTC-USD,60,20180303,110000,11313.5100000,11349.1400000,11269.9500000,11283.7800000,94
GDAX.BTC-USD,60,20180303,120000,11283.7800000,11323.0100000,11230.0000000,11323.0100000,100
GDAX.BTC-USD,60,20180303,130000,11323.0100000,11325.0000000,11261.3700000,11290.8300000,45
GDAX.BTC-USD,60,20180303,140000,11299.8600000,11329.9900000,11290.3100000,11300.0000000,56
GDAX.BTC-USD,60,20180303,150000,11300.0100000,11325.0000000,11257.0000000,11275.0000000,60
GDAX.BTC-USD,60,20180303,160000,11275.0000000,11393.6000000,11275.0000000,11386.9500000,93
GDAX.BTC-USD,60,20180303,170000,11380.7600000,11471.0000000,11380.7500000,11429.5000000,172
GDAX.BTC-USD,60,20180303,180000,11429.5100000,11460.0000000,11366.8000000,11389.0000000,179
GDAX.BTC-USD,60,20180303,190000,11389.0000000,11475.0000000,11389.0000000,11453.5300000,207
GDAX.BTC-USD,60,20180303,200000,11453.5200000,11469.3500000,11440.0000000,11446.9900000,170
GDAX.BTC-USD,60,20180303,210000,11446.9900000,11494.5700000,11411.5900000,11488.8900000,193
GDAX.BTC-USD,60,20180303,220000,11488.8800000,11488.8900000,11446.0100000,11465.0000000,122
GDAX.BTC-USD,60,20180303,230000,11464.9900000,11470.0000000,11451.0000000,11460.0000000,139
GDAX.BTC-USD,60,20180304,000000,11460.0000000,11460.0000000,11218.7100000,11273.1800000,290
GDAX.BTC-USD,60,20180304,010000,11273.1800000,11328.9200000,11259.7000000,11298.9800000,208
GDAX.BTC-USD,60,20180304,020000,11298.9800000,11375.0000000,11288.0900000,11374.9900000,153
GDAX.BTC-USD,60,20180304,030000,11375.0000000,11472.9900000,11365.6700000,11432.5000000,192
GDAX.BTC-USD,60,20180304,040000,11432.5100000,11437.2400000,11346.2600000,11353.7800000,129
GDAX.BTC-USD,60,20180304,050000,11353.7800000,11400.0000000,11353.7700000,11369.9800000,93
GDAX.BTC-USD,60,20180304,060000,11369.9800000,11369.9900000,11275.2600000,11313.8700000,145
GDAX.BTC-USD,60,20180304,070000,11313.8600000,11313.8700000,11110.0000000,11163.0000000,248
GDAX.BTC-USD,60,20180304,080000,11163.0000000,11222.9600000,11101.0600000,11190.0000000,189
GDAX.BTC-USD,60,20180304,090000,11190.0000000,11225.0000000,11132.8800000,11199.9900000,122
GDAX.BTC-USD,60,20180304,100000,11200.0000000,11200.0000000,11110.0100000,11126.0100000,91
GDAX.BTC-USD,60,20180304,110000,11126.0000000,11150.0400000,11041.0000000,11145.3600000,89
GDAX.BTC-USD,60,20180304,120000,11145.3700000,11215.0000000,11133.3200000,11214.9900000,58
GDAX.BTC-USD,60,20180304,130000,11215.0000000,11245.0200000,11174.4400000,11222.8800000,41
GDAX.BTC-USD,60,20180304,140000,11222.8700000,11222.8800000,11121.8200000,11138.8100000,33
GDAX.BTC-USD,60,20180304,150000,11138.8000000,11166.0000000,11089.9900000,11134.1300000,54
GDAX.BTC-USD,60,20180304,160000,11134.1300000,11210.0000000,11125.4500000,11210.0000000,75
GDAX.BTC-USD,60,20180304,170000,11210.0000000,11222.0000000,11156.0000000,11180.0000000,76
GDAX.BTC-USD,60,20180304,180000,11179.9900000,11180.0000000,11122.0000000,11124.9900000,69
GDAX.BTC-USD,60,20180304,190000,11125.0000000,11125.0000000,11090.0000000,11122.5000000,116
GDAX.BTC-USD,60,20180304,200000,11122.4900000,11165.0000000,11118.0000000,11138.2800000,100
GDAX.BTC-USD,60,20180304,210000,11138.2700000,11143.5700000,11117.0200000,11129.0000000,80
GDAX.BTC-USD,60,20180304,220000,11129.0100000,11347.9200000,11129.0000000,11326.0100000,212
GDAX.BTC-USD,60,20180304,230000,11326.0000000,11375.0200000,11326.0000000,11342.0200000,138
GDAX.BTC-USD,60,20180305,000000,11342.0100000,11432.0000000,11342.0100000,11431.9900000,183
GDAX.BTC-USD,60,20180305,010000,11431.9900000,11448.0000000,11381.0000000,11390.0000000,186
GDAX.BTC-USD,60,20180305,020000,11390.0000000,11390.0000000,11331.2100000,11374.8200000,130
GDAX.BTC-USD,60,20180305,030000,11374.8200000,11487.0000000,11374.0100000,11469.9000000,227
GDAX.BTC-USD,60,20180305,040000,11469.9000000,11475.0000000,11404.1100000,11448.8800000,149
GDAX.BTC-USD,60,20180305,050000,11448.8700000,11449.9800000,11404.7800000,11444.6400000,106
GDAX.BTC-USD,60,20180305,060000,11444.6500000,11498.5000000,11444.6500000,11497.0100000,164
GDAX.BTC-USD,60,20180305,070000,11497.0100000,11579.9900000,11452.5000000,11555.4900000,227
GDAX.BTC-USD,60,20180305,080000,11555.4900000,11599.0000000,11505.0000000,11505.9900000,195
GDAX.BTC-USD,60,20180305,090000,11506.0000000,11525.2900000,11452.4000000,11506.0000000,157
GDAX.BTC-USD,60,20180305,100000,11506.0000000,11540.0800000,11486.2500000,11506.8400000,84
GDAX.BTC-USD,60,20180305,110000,11506.8500000,11549.0300000,11493.0000000,11507.0100000,75
GDAX.BTC-USD,60,20180305,120000,11507.0100000,11522.8700000,11414.8900000,11432.9700000,77
GDAX.BTC-USD,60,20180305,130000,11432.9700000,11460.0000000,11422.4200000,11459.0000000,58
GDAX.BTC-USD,60,20180305,140000,11459.0100000,11459.0100000,11411.2300000,11457.8400000,161
GDAX.BTC-USD,60,20180305,150000,11457.8300000,11499.8500000,11447.8800000,11480.0400000,104
GDAX.BTC-USD,60,20180305,160000,11480.0400000,11540.0000000,11480.0400000,11525.0000000,321
GDAX.BTC-USD,60,20180305,170000,11525.0000000,11536.0600000,11470.2000000,11486.8800000,221
GDAX.BTC-USD,60,20180305,180000,11486.8800000,11500.0000000,11445.0000000,11470.0000000,463
GDAX.BTC-USD,60,20180305,190000,11469.9900000,11498.0000000,11461.5900000,11479.1200000,203
GDAX.BTC-USD,60,20180305,200000,11479.1200000,11543.5200000,11479.1100000,11520.0000000,294
GDAX.BTC-USD,60,20180305,210000,11520.0100000,11520.0100000,11479.9900000,11481.9700000,293
GDAX.BTC-USD,60,20180305,220000,11481.9600000,11645.7400000,11481.9600000,11635.7500000,1104
GDAX.BTC-USD,60,20180305,230000,11635.7600000,11643.5000000,11611.0000000,11611.0000000,587
GDAX.BTC-USD,60,20180306,000000,11611.0100000,11640.0000000,11560.0000000,11579.0000000,857
GDAX.BTC-USD,60,20180306,010000,11579.0000000,11579.6400000,11515.9100000,11555.9800000,596
GDAX.BTC-USD,60,20180306,020000,11555.9800000,11590.0000000,11540.0000000,11551.4700000,291
GDAX.BTC-USD,60,20180306,030000,11551.4700000,11570.0000000,11339.0000000,11377.5400000,909
GDAX.BTC-USD,60,20180306,040000,11371.5000000,11395.6300000,11275.0000000,11300.0000000,1605
GDAX.BTC-USD,60,20180306,050000,11300.0000000,11300.0100000,11207.0000000,11298.2000000,1150
GDAX.BTC-USD,60,20180306,060000,11298.2100000,11298.2100000,11215.2500000,11269.4600000,446
GDAX.BTC-USD,60,20180306,070000,11269.4600000,11282.6900000,11170.0000000,11250.0000000,750
GDAX.BTC-USD,60,20180306,080000,11249.9900000,11331.4800000,11249.9900000,11267.9000000,648
GDAX.BTC-USD,60,20180306,090000,11267.9000000,11310.0000000,11246.0000000,11298.0500000,297
GDAX.BTC-USD,60,20180306,100000,11298.0600000,11320.0000000,11275.0000000,11285.0000000,189
GDAX.BTC-USD,60,20180306,110000,11284.9900000,11285.0000000,11233.3300000,11263.2100000,298
GDAX.BTC-USD,60,20180306,120000,11263.2100000,11279.6900000,11255.8900000,11257.2600000,115
GDAX.BTC-USD,60,20180306,130000,11257.2500000,11285.0000000,11249.0000000,11249.9900000,238
GDAX.BTC-USD,60,20180306,140000,11249.9900000,11250.0000000,10875.0000000,10940.0100000,1428
GDAX.BTC-USD,60,20180306,150000,10941.1100000,10965.5100000,10855.0000000,10942.0100000,566
GDAX.BTC-USD,60,20180306,160000,10942.0200000,10959.0000000,10875.8200000,10920.2800000,445
GDAX.BTC-USD,60,20180306,170000,10920.2800000,10920.2800000,10811.0000000,10831.0900000,777
GDAX.BTC-USD,60,20180306,180000,10831.0900000,11000.0000000,10831.0800000,10998.5500000,648
GDAX.BTC-USD,60,20180306,190000,10998.5400000,11010.0000000,10967.0000000,10975.0100000,562
GDAX.BTC-USD,60,20180306,200000,10975.0000000,10975.0100000,10915.0100000,10926.6900000,539
GDAX.BTC-USD,60,20180306,210000,10926.6800000,10927.0100000,10731.0300000,10763.0200000,1430
GDAX.BTC-USD,60,20180306,220000,10763.0200000,10844.9900000,10705.0000000,10713.6900000,1009
GDAX.BTC-USD,60,20180306,230000,10713.7000000,10725.6900000,10565.8500000,10705.0000000,1729
GDAX.BTC-USD,60,20180307,000000,10704.9900000,10711.0000000,10580.5000000,10649.0600000,942
GDAX.BTC-USD,60,20180307,010000,10649.0700000,10798.0000000,10649.0700000,10789.9000000,836
GDAX.BTC-USD,60,20180307,020000,10789.9100000,10799.0000000,10725.3300000,10773.0200000,274
GDAX.BTC-USD,60,20180307,030000,10773.0200000,10778.1000000,10589.4000000,10700.0000000,280
GDAX.BTC-USD,60,20180307,040000,10700.0000000,10888.0000000,10700.0000000,10880.0000000,362
GDAX.BTC-USD,60,20180307,050000,10880.0000000,10892.2100000,10812.5000000,10854.0200000,166
GDAX.BTC-USD,60,20180307,060000,10854.0100000,10876.4700000,10748.2600000,10791.0100000,183
GDAX.BTC-USD,60,20180307,070000,10791.0100000,10800.0000000,10691.6300000,10740.0000000,155
GDAX.BTC-USD,60,20180307,080000,10742.8100000,10778.0000000,10716.0000000,10769.0300000,114
GDAX.BTC-USD,60,20180307,090000,10769.0300000,10813.9200000,10639.9700000,10664.9900000,180
GDAX.BTC-USD,60,20180307,100000,10665.0000000,10665.0000000,10500.0000000,10505.0100000,260
GDAX.BTC-USD,60,20180307,110000,10505.0100000,10550.0000000,10439.0200000,10524.0800000,324
GDAX.BTC-USD,60,20180307,120000,10524.0800000,10617.2000000,10524.0700000,10552.9900000,186
GDAX.BTC-USD,60,20180307,130000,10552.9900000,10552.9900000,10428.1400000,10476.9900000,85
GDAX.BTC-USD,60,20180307,140000,10477.0000000,10575.2500000,10458.9200000,10490.0000000,91
GDAX.BTC-USD,60,20180307,150000,10489.9900000,10641.7200000,10467.6300000,10641.7200000,138
GDAX.BTC-USD,60,20180307,160000,10641.7300000,10659.2900000,10590.0000000,10604.6400000,79
GDAX.BTC-USD,60,20180307,170000,10604.6400000,10632.7500000,10517.7000000,10545.0000000,118
GDAX.BTC-USD,60,20180307,180000,10545.0000000,10654.6400000,10535.0000000,10650.0000000,145
GDAX.BTC-USD,60,20180307,190000,10650.0000000,10705.0000000,10604.0000000,10655.0100000,165
GDAX.BTC-USD,60,20180307,200000,10655.0100000,10668.9000000,9875.0000000,9947.1200000,1006
GDAX.BTC-USD,60,20180307,210000,9952.1900000,10094.2700000,9400.0000000,9735.8100000,1102
GDAX.BTC-USD,60,20180307,220000,9735.8000000,9947.0000000,9675.0100000,9678.3600000,1066
GDAX.BTC-USD,60,20180307,230000,9678.3600000,9872.0100000,9626.8600000,9855.9900000,652
GDAX.BTC-USD,60,20180308,000000,9855.9900000,9856.0000000,9713.3700000,9777.7500000,412
GDAX.BTC-USD,60,20180308,010000,9777.7400000,9987.4600000,9777.7400000,9960.0200000,586
GDAX.BTC-USD,60,20180308,020000,9960.0100000,10149.8800000,9887.8100000,9935.0000000,699
GDAX.BTC-USD,60,20180308,030000,9935.0100000,9980.0000000,9830.2300000,9925.0000000,449
GDAX.BTC-USD,60,20180308,040000,9925.0000000,10030.0000000,9867.0100000,9952.0000000,312
GDAX.BTC-USD,60,20180308,050000,9952.0000000,10037.4400000,9819.9900000,9872.0000000,339
GDAX.BTC-USD,60,20180308,060000,9872.0000000,9872.0000000,9572.6100000,9648.1500000,602
GDAX.BTC-USD,60,20180308,070000,9648.1600000,9703.4200000,9512.9900000,9560.1900000,373
GDAX.BTC-USD,60,20180308,080000,9554.4300000,9792.4400000,9538.9000000,9790.1700000,445
GDAX.BTC-USD,60,20180308,090000,9790.1700000,9844.6100000,9700.0000000,9807.0000000,214
GDAX.BTC-USD,60,20180308,100000,9807.0100000,9866.7100000,9744.8600000,9759.2800000,185
GDAX.BTC-USD,60,20180308,110000,9759.2800000,9996.0000000,9702.4000000,9965.0100000,296
GDAX.BTC-USD,60,20180308,120000,9965.0100000,9969.1400000,9828.5400000,9919.1100000,202
GDAX.BTC-USD,60,20180308,130000,9919.1100000,10098.0000000,9919.1000000,10064.0000000,178
GDAX.BTC-USD,60,20180308,140000,10064.0000000,10073.1200000,9942.4400000,10027.5300000,104
GDAX.BTC-USD,60,20180308,150000,10027.5300000,10042.6500000,9934.9900000,9937.2600000,115
GDAX.BTC-USD,60,20180308,160000,9938.0500000,9991.7400000,9748.2900000,9799.0000000,242
GDAX.BTC-USD,60,20180308,170000,9799.0000000,9910.0000000,9711.0000000,9910.0000000,219
GDAX.BTC-USD,60,20180308,180000,9910.0000000,9928.0200000,9770.0000000,9771.9900000,173
GDAX.BTC-USD,60,20180308,190000,9771.9900000,9938.0000000,9770.0000000,9928.9800000,212
GDAX.BTC-USD,60,20180308,200000,9928.9800000,9928.9800000,9365.0000000,9432.6000000,672
GDAX.BTC-USD,60,20180308,210000,9432.6000000,9432.6000000,9064.9700000,9300.0000000,1196
GDAX.BTC-USD,60,20180308,220000,9300.0000000,9419.9900000,9212.0000000,9357.0900000,609
GDAX.BTC-USD,60,20180308,230000,9355.0000000,9388.0000000,9245.1200000,9367.5000000,398
GDAX.BTC-USD,60,20180309,000000,9367.5000000,9395.0000000,9281.5200000,9395.0000000,385
GDAX.BTC-USD,60,20180309,010000,9394.9900000,9462.5900000,9330.0000000,9337.0100000,447
GDAX.BTC-USD,60,20180309,020000,9337.0000000,9420.0000000,9250.0000000,9270.0100000,277
GDAX.BTC-USD,60,20180309,030000,9270.0100000,9369.0000000,9270.0000000,9304.8900000,233
GDAX.BTC-USD,60,20180309,040000,9304.9000000,9410.0000000,9304.8900000,9379.9900000,286
GDAX.BTC-USD,60,20180309,050000,9380.0000000,9380.0000000,9001.1100000,9108.6400000,666
GDAX.BTC-USD,60,20180309,060000,9108.6400000,9146.4400000,8903.0000000,9014.9900000,1008
GDAX.BTC-USD,60,20180309,070000,9015.0000000,9049.0000000,8951.0000000,8976.2400000,523
GDAX.BTC-USD,60,20180309,080000,8976.2400000,8976.2400000,8577.4600000,8640.0000000,1371
GDAX.BTC-USD,60,20180309,090000,8640.0100000,8767.0000000,8461.0000000,8499.9000000,860
GDAX.BTC-USD,60,20180309,100000,8499.9100000,8857.2200000,8370.0000000,8806.6400000,1234
GDAX.BTC-USD,60,20180309,110000,8812.2300000,8864.4000000,8709.6300000,8727.0000000,697
GDAX.BTC-USD,60,20180309,120000,8727.0000000,8833.0800000,8610.0000000,8680.0000000,590
GDAX.BTC-USD,60,20180309,130000,8680.0000000,8733.6900000,8416.0200000,8555.8900000,374
GDAX.BTC-USD,60,20180309,140000,8555.8900000,8764.9900000,8482.0000000,8730.1800000,427
GDAX.BTC-USD,60,20180309,150000,8731.2800000,8958.9900000,8674.7800000,8952.7900000,503
GDAX.BTC-USD,60,20180309,160000,8952.7900000,9047.4000000,8895.0600000,8995.7800000,562
GDAX.BTC-USD,60,20180309,170000,8995.8300000,9010.0000000,8836.1500000,8930.0000000,482
GDAX.BTC-USD,60,20180309,180000,8933.0000000,9169.0000000,8917.5600000,9162.0900000,788
GDAX.BTC-USD,60,20180309,190000,9162.1000000,9162.1100000,8928.6500000,8969.9600000,523
GDAX.BTC-USD,60,20180309,200000,8969.9600000,9066.2200000,8661.6800000,8711.3000000,1010
GDAX.BTC-USD,60,20180309,210000,8708.4600000,8842.0000000,8681.6900000,8763.9600000,649
GDAX.BTC-USD,60,20180309,220000,8763.9500000,8950.0000000,8763.9500000,8899.0100000,1427
GDAX.BTC-USD,60,20180309,230000,8899.0100000,8900.0000000,8671.5700000,8786.0300000,1481
GDAX.BTC-USD,60,20180310,000000,8786.0300000,9011.0000000,8760.0000000,8992.4100000,1348
GDAX.BTC-USD,60,20180310,010000,8992.4100000,9130.0000000,8952.4000000,9004.8400000,1524
GDAX.BTC-USD,60,20180310,020000,9004.8400000,9245.0800000,8932.6200000,9230.0100000,1488
GDAX.BTC-USD,60,20180310,030000,9230.0000000,9339.0000000,9154.3800000,9255.0000000,731
GDAX.BTC-USD,60,20180310,040000,9255.0000000,9335.0000000,9245.0000000,9325.0000000,524
GDAX.BTC-USD,60,20180310,050000,9325.0000000,9416.5600000,9300.0000000,9323.9500000,1352
GDAX.BTC-USD,60,20180310,060000,9323.9500000,9355.0500000,9252.5100000,9300.7400000,811
GDAX.BTC-USD,60,20180310,070000,9300.7400000,9313.2200000,9164.2800000,9260.0100000,1103
GDAX.BTC-USD,60,20180310,080000,9260.0100000,9349.0000000,9220.0400000,9323.0000000,437
GDAX.BTC-USD,60,20180310,090000,9323.0100000,9357.0000000,9231.7800000,9352.4000000,456
GDAX.BTC-USD,60,20180310,100000,9352.4000000,9518.7700000,9352.3900000,9450.0100000,877
GDAX.BTC-USD,60,20180310,110000,9450.0100000,9465.5000000,9340.3100000,9360.8900000,471
GDAX.BTC-USD,60,20180310,120000,9360.8900000,9429.7900000,9331.3000000,9340.0000000,318
GDAX.BTC-USD,60,20180310,130000,9343.6100000,9382.6500000,9212.7600000,9218.2600000,441
GDAX.BTC-USD,60,20180310,140000,9218.2600000,9356.1000000,9188.0000000,9329.9900000,277
GDAX.BTC-USD,60,20180310,150000,9330.0000000,9400.0000000,9305.7600000,9372.0000000,129
GDAX.BTC-USD,60,20180310,160000,9372.0000000,9374.8500000,9280.0000000,9315.6700000,230
GDAX.BTC-USD,60,20180310,170000,9315.6600000,9339.7200000,9260.8700000,9302.5100000,227
GDAX.BTC-USD,60,20180310,180000,9302.5000000,9493.9500000,9302.5000000,9444.9900000,195
GDAX.BTC-USD,60,20180310,190000,9445.0000000,9489.2400000,9351.0000000,9366.0000000,218
GDAX.BTC-USD,60,20180310,200000,9363.6800000,9419.5900000,9350.0200000,9404.9900000,126
GDAX.BTC-USD,60,20180310,210000,9404.9900000,9425.0000000,9172.0000000,9172.0000000,1141
GDAX.BTC-USD,60,20180310,220000,9172.0100000,9172.0100000,8967.6100000,9100.0000000,1806
GDAX.BTC-USD,60,20180310,230000,9100.0000000,9143.5400000,9002.6200000,9127.0100000,694
GDAX.BTC-USD,60,20180311,000000,9127.0000000,9127.0000000,8843.4000000,8860.0400000,1081
GDAX.BTC-USD,60,20180311,010000,8860.0000000,8874.9800000,8770.2200000,8829.2900000,905
GDAX.BTC-USD,60,20180311,020000,8829.2800000,8883.4800000,8720.0800000,8858.2900000,975
GDAX.BTC-USD,60,20180311,030000,8859.2800000,8859.2800000,8750.0000000,8795.4400000,475
GDAX.BTC-USD,60,20180311,040000,8795.4500000,8806.7800000,8516.0000000,8529.9600000,1740
GDAX.BTC-USD,60,20180311,050000,8529.9600000,8690.0000000,8529.9600000,8614.0300000,917
GDAX.BTC-USD,60,20180311,060000,8614.0300000,8754.0000000,8570.0000000,8748.0000000,595
GDAX.BTC-USD,60,20180311,070000,8748.0000000,8748.0100000,8520.0000000,8635.0000000,749
GDAX.BTC-USD,60,20180311,080000,8637.6900000,8733.9200000,8569.4700000,8692.5300000,427
GDAX.BTC-USD,60,20180311,090000,8692.5300000,8850.0000000,8650.0000000,8839.9600000,554
GDAX.BTC-USD,60,20180311,100000,8839.9600000,8854.9900000,8783.0000000,8843.2800000,381
GDAX.BTC-USD,60,20180311,110000,8843.2700000,8843.2800000,8700.0000000,8732.2000000,324
GDAX.BTC-USD,60,20180311,120000,8732.2000000,8803.1500000,8732.2000000,8782.8000000,415
GDAX.BTC-USD,60,20180311,130000,8783.3900000,8788.9900000,8621.0500000,8667.6800000,301
GDAX.BTC-USD,60,20180311,140000,8667.6800000,8736.9000000,8610.3300000,8722.4600000,163
GDAX.BTC-USD,60,20180311,150000,8722.4500000,9092.3200000,8661.2200000,9022.2400000,680
GDAX.BTC-USD,60,20180311,160000,9024.5500000,9257.0000000,9012.2300000,9186.8300000,1046
GDAX.BTC-USD,60,20180311,170000,9186.8300000,9339.0000000,9177.8500000,9213.6900000,1015
GDAX.BTC-USD,60,20180311,180000,9213.6900000,9314.3200000,9118.1600000,9203.2500000,823
GDAX.BTC-USD,60,20180311,190000,9203.2600000,9256.4800000,9050.0500000,9075.9900000,794
GDAX.BTC-USD,60,20180311,200000,9076.0000000,9274.0000000,9075.9900000,9207.0100000,759
GDAX.BTC-USD,60,20180311,210000,9207.0100000,9690.1600000,9201.6800000,9631.7800000,2374
GDAX.BTC-USD,60,20180311,220000,9631.7800000,9710.0000000,9550.0000000,9593.1500000,1465
GDAX.BTC-USD,60,20180311,230000,9593.1500000,9699.0100000,9560.0100000,9646.0100000,978
GDAX.BTC-USD,60,20180312,000000,9646.0100000,9646.0100000,9451.3600000,9618.0000000,1326
GDAX.BTC-USD,60,20180312,010000,9618.0000000,9649.0000000,9536.0100000,9536.0100000,462
GDAX.BTC-USD,60,20180312,020000,9536.0100000,9760.0000000,9488.6500000,9513.8600000,1464
GDAX.BTC-USD,60,20180312,030000,9513.8600000,9569.9900000,9410.0000000,9533.8800000,1143
GDAX.BTC-USD,60,20180312,040000,9533.8800000,9636.0000000,9533.8700000,9590.7300000,697
GDAX.BTC-USD,60,20180312,050000,9590.7300000,9697.0500000,9462.6900000,9537.0200000,861
GDAX.BTC-USD,60,20180312,060000,9537.0200000,9616.9500000,9500.0000000,9575.0800000,412
GDAX.BTC-USD,60,20180312,070000,9575.0800000,9618.9900000,9355.1500000,9441.5300000,810
GDAX.BTC-USD,60,20180312,080000,9441.5400000,9575.0000000,9390.0000000,9550.0100000,551
