TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
GDAX.BTC-USD,D,20180411,000000,6825.0000000,6972.2700000,6806.0100000,6942.9900000,7323
GDAX.BTC-USD,D,20180412,000000,6943.0000000,8050.0000000,6767.7700000,7916.0000000,29193
GDAX.BTC-USD,D,20180413,000000,7915.9900000,8220.0000000,7760.0000000,7893.1900000,18171
GDAX.BTC-USD,D,20180414,000000,7893.1900000,8150.0000000,7830.0000000,8003.1100000,7396
GDAX.BTC-USD,D,20180415,000000,8003.1200000,8392.5600000,8003.1100000,8355.2500000,9259
GDAX.BTC-USD,D,20180416,000000,8355.2400000,8398.9800000,7905.9900000,8048.9300000,12863
GDAX.BTC-USD,D,20180417,000000,8048.9200000,8162.5000000,7822.0000000,7892.1000000,7005
GDAX.BTC-USD,D,20180418,000000,7892.1100000,8239.5000000,7879.8000000,8152.0500000,6858
GDAX.BTC-USD,D,20180419,000000,8152.0500000,8300.0000000,8101.4700000,8274.0000000,9890
GDAX.BTC-USD,D,20180420,000000,8274.0000000,8929.3800000,8216.2100000,8866.2700000,12378
GDAX.BTC-USD,D,20180421,000000,8866.2700000,9038.8700000,8610.7000000,8915.4200000,11288
GDAX.BTC-USD,D,20180422,000000,8915.4200000,9015.0000000,8754.0100000,8795.0100000,6480
GDAX.BTC-USD,D,20180423,000000,8795.0000000,8991.0000000,8775.1000000,8931.3000000,7499
GDAX.BTC-USD,D,20180424,000000,8931.3100000,9728.5600000,8930.0000000,9645.1000000,18363
GDAX.BTC-USD,D,20180425,000000,9645.0000000,9763.4900000,8602.4300000,8865.9800000,27915
GDAX.BTC-USD,D,20180426,000000,8865.9800000,9318.0000000,8660.0000000,9272.1100000,13778
GDAX.BTC-USD,D,20180427,000000,9272.1200000,9369.0000000,8910.0000000,8922.5500000,11224
GDAX.BTC-USD,D,20180428,000000,8922.5600000,9447.0000000,8863.4200000,9329.9900000,7412
GDAX.BTC-USD,D,20180429,000000,9329.9900000,9512.5000000,9179.9900000,9389.0100000,5641
GDAX.BTC-USD,D,20180430,000000,9389.0100000,9447.0000000,9110.8800000,9243.8300000,7509
GDAX.BTC-USD,D,20180501,000000,9243.8300000,9245.3700000,8831.2100000,9072.2900000,10679
GDAX.BTC-USD,D,20180502,000000,9072.2900000,9251.0500000,8990.0000000,9190.4800000,7544
GDAX.BTC-USD,D,20180503,000000,9190.4700000,9797.9700000,9131.0000000,9725.7400000,10916
GDAX.BTC-USD,D,20180504,000000,9725.7400000,9745.0000000,9474.9900000,9685.0000000,8418
GDAX.BTC-USD,D,20180505,000000,9685.0000000,9948.1200000,9660.2800000,9800.0000000,6602
GDAX.BTC-USD,D,20180506,000000,9799.9900000,9880.0000000,9390.0000000,9600.0000000,6526
GDAX.BTC-USD,D,20180507,000000,9600.0000000,9619.5500000,9162.8500000,9353.0000000,9135
GDAX.BTC-USD,D,20180508,000000,9356.2500000,9463.1300000,9050.0000000,9177.8200000,9179
GDAX.BTC-USD,D,20180509,000000,9177.8100000,9370.0000000,8960.0000000,9300.0800000,6757
GDAX.BTC-USD,D,20180510,000000,9300.0800000,9386.3200000,9001.0100000,9010.5100000,6401
GDAX.BTC-USD,D,20180511,000000,9010.5100000,9010.5100000,8351.0000000,8403.3300000,16698
GDAX.BTC-USD,D,20180512,000000,8403.3300000,8658.5700000,8223.4300000,8475.0000000,10059
GDAX.BTC-USD,D,20180513,000000,8474.3100000,8774.3200000,8345.0000000,8686.1000000,6276
GDAX.BTC-USD,D,20180514,000000,8686.1000000,8880.0100000,8289.7900000,8670.0000000,13090
GDAX.BTC-USD,D,20180515,000000,8670.0000000,8847.0000000,8420.4500000,8477.4600000,9653
GDAX.BTC-USD,D,20180516,000000,8477.4700000,8500.0000000,8103.3300000,8344.0000000,7414
GDAX.BTC-USD,D,20180517,000000,8344.0100000,8483.4800000,8001.0000000,8059.0000000,7369
GDAX.BTC-USD,D,20180518,000000,8059.0000000,8280.0000000,7927.2100000,8238.5100000,7842
GDAX.BTC-USD,D,20180519,000000,8238.5100000,8390.0000000,8152.5400000,8235.6000000,3011
GDAX.BTC-USD,D,20180520,000000,8235.6000000,8600.0000000,8172.0000000,8516.8600000,3470
GDAX.BTC-USD,D,20180521,000000,8516.8600000,8584.3900000,8309.2300000,8393.4400000,4949
GDAX.BTC-USD,D,20180522,000000,8393.4300000,8400.0000000,7950.0000000,7987.7000000,4937
GDAX.BTC-USD,D,20180523,000000,7987.7000000,8030.0600000,7433.1900000,7505.0000000,13316
GDAX.BTC-USD,D,20180524,000000,7505.0100000,7734.9900000,7269.0000000,7584.1500000,9808
GDAX.BTC-USD,D,20180525,000000,7584.1500000,7661.8500000,7326.9400000,7459.1100000,8290
GDAX.BTC-USD,D,20180526,000000,7459.1100000,7640.4600000,7287.2300000,7337.9500000,3940
GDAX.BTC-USD,D,20180527,000000,7337.9400000,7392.7000000,7229.0100000,7346.6400000,3835
GDAX.BTC-USD,D,20180528,000000,7346.6400000,7444.8000000,7087.0000000,7107.9400000,6346
GDAX.BTC-USD,D,20180529,000000,7107.9400000,7524.9900000,7058.0000000,7460.0000000,9937
GDAX.BTC-USD,D,20180530,000000,7460.0000000,7557.7800000,7272.7100000,7380.0100000,6016
GDAX.BTC-USD,D,20180531,000000,7380.0000000,7609.9900000,7340.0000000,7485.0000000,5500
GDAX.BTC-USD,D,20180601,000000,7485.0000000,7599.9900000,7351.0100000,7514.3200000,6444
GDAX.BTC-USD,D,20180602,000000,7514.3200000,7697.0900000,7440.0000000,7636.4200000,4824
GDAX.BTC-USD,D,20180603,000000,7636.4100000,7777.0000000,7583.2400000,7706.3700000,4595
GDAX.BTC-USD,D,20180604,000000,7706.3700000,7747.5700000,7447.6100000,7487.3700000,5701
GDAX.BTC-USD,D,20180605,000000,7487.3700000,7677.5000000,7355.0000000,7612.5100000,4809
GDAX.BTC-USD,D,20180606,000000,7612.5100000,7691.0000000,7484.0000000,7655.0000000,5421
GDAX.BTC-USD,D,20180607,000000,7655.0000000,7747.0000000,7635.0000000,7684.9300000,4738
GDAX.BTC-USD,D,20180608,000000,7684.9300000,7690.0000000,7536.5800000,7618.8000000,3701
GDAX.BTC-USD,D,20180609,000000,7616.0000000,7680.0000000,7468.0000000,7496.4000000,2159
GDAX.BTC-USD,D,20180610,000000,7496.4100000,7496.4100000,6652.0000000,6770.3100000,17539
GDAX.BTC-USD,D,20180611,000000,6770.3100000,6913.8200000,6666.6600000,6881.0000000,10777
GDAX.BTC-USD,D,20180612,000000,6881.0000000,6885.8400000,6450.0000000,6545.0000000,5292
GDAX.BTC-USD,D,20180613,000000,6549.4700000,6618.9500000,6135.0000000,6302.3100000,14680
GDAX.BTC-USD,D,20180614,000000,6302.3200000,6750.0000000,6269.0000000,6638.4900000,13875
GDAX.BTC-USD,D,20180615,000000,6638.4900000,6660.0000000,6370.0000000,6391.2200000,6443
GDAX.BTC-USD,D,20180616,000000,6391.2100000,6549.9900000,6330.0000000,6484.2900000,4270
GDAX.BTC-USD,D,20180617,000000,6484.3000000,6570.0100000,6428.1400000,6447.1600000,2925
GDAX.BTC-USD,D,20180618,000000,6447.1500000,6807.6400000,6385.0000000,6709.0200000,7701
GDAX.BTC-USD,D,20180619,000000,6709.1900000,6829.0600000,6670.0100000,6736.4100000,5890
GDAX.BTC-USD,D,20180620,000000,6736.4100000,6817.0000000,6557.6600000,6759.1800000,6024
GDAX.BTC-USD,D,20180621,000000,6759.5400000,6787.0000000,6682.3000000,6719.0100000,3947
GDAX.BTC-USD,D,20180622,000000,6719.0100000,6725.0000000,5921.2100000,6059.8200000,11803
GDAX.BTC-USD,D,20180623,000000,6059.8200000,6250.0000000,6040.0100000,6178.2900000,5717
GDAX.BTC-USD,D,20180624,000000,6178.2900000,6255.8000000,5777.0000000,6149.9900000,12650
GDAX.BTC-USD,D,20180625,000000,6150.0000000,6340.0100000,6070.1300000,6246.0100000,8873
GDAX.BTC-USD,D,20180626,000000,6246.0100000,6271.0000000,6044.9900000,6074.0000000,5026
GDAX.BTC-USD,D,20180627,000000,6074.0100000,6175.4300000,5983.5600000,6132.1700000,6471
GDAX.BTC-USD,D,20180628,000000,6132.1600000,6161.4700000,5816.6000000,5851.6600000,6214
GDAX.BTC-USD,D,20180629,000000,5850.2500000,6299.9900000,5790.0100000,6202.3600000,8356
GDAX.BTC-USD,D,20180630,000000,6202.3600000,6520.1500000,6185.0000000,6383.1900000,6477
GDAX.BTC-USD,D,20180701,000000,6383.1900000,6424.1400000,6256.7600000,6349.5000000,3761
GDAX.BTC-USD,D,20180702,000000,6349.5000000,6669.9900000,6270.0100000,6611.7900000,7850
GDAX.BTC-USD,D,20180703,000000,6611.7900000,6673.9900000,6465.0000000,6502.6200000,5593
GDAX.BTC-USD,D,20180704,000000,6502.6200000,6796.6200000,6411.5100000,6587.4700000,6054
GDAX.BTC-USD,D,20180705,000000,6587.4600000,6700.0000000,6449.5000000,6532.9500000,6684
GDAX.BTC-USD,D,20180706,000000,6532.9600000,6639.0000000,6452.2000000,6600.0000000,4962
GDAX.BTC-USD,D,20180707,000000,6599.9900000,6843.2600000,6512.0000000,6753.2800000,3037
GDAX.BTC-USD,D,20180708,000000,6753.2900000,6778.3100000,6671.0000000,6701.9700000,2895
GDAX.BTC-USD,D,20180709,000000,6701.9700000,6815.8200000,6625.0000000,6664.0100000,4297
GDAX.BTC-USD,D,20180710,000000,6664.0100000,6679.4700000,6279.0000000,6303.7000000,7471
GDAX.BTC-USD,D,20180711,000000,6303.6900000,6400.0000000,6281.0100000,6390.0400000,4591
GDAX.BTC-USD,D,20180712,000000,6390.0400000,6390.0400000,6075.1600000,6249.7500000,8022
GDAX.BTC-USD,D,20180713,000000,6246.6800000,6335.0900000,6121.5300000,6216.2900000,5703
GDAX.BTC-USD,D,20180714,000000,6216.2900000,6323.6800000,6187.0000000,6248.6500000,2856
GDAX.BTC-USD,D,20180715,000000,6248.6500000,6385.3500000,6233.2600000,6348.7300000,3609
GDAX.BTC-USD,D,20180716,000000,6348.7300000,6750.0000000,6330.3000000,6728.8100000,8381
GDAX.BTC-USD,D,20180717,000000,6728.8000000,7472.5000000,6663.5100000,7315.0100000,14936
GDAX.BTC-USD,D,20180718,000000,7315.0000000,7584.8500000,7229.8900000,7378.9900000,15108
GDAX.BTC-USD,D,20180719,000000,7378.9900000,7560.4100000,7281.4200000,7470.0100000,9034
GDAX.BTC-USD,D,20180720,000000,7470.0100000,7687.0000000,7259.7600000,7334.4600000,9908
GDAX.BTC-USD,D,20180721,000000,7334.4600000,7444.7700000,7204.3200000,7408.0000000,4846
GDAX.BTC-USD,D,20180722,000000,7408.0000000,7569.6900000,7327.7500000,7397.8000000,5219
GDAX.BTC-USD,D,20180723,000000,7400.0000000,7809.0000000,7378.2600000,7720.0900000,12050
GDAX.BTC-USD,D,20180724,000000,7720.0800000,8488.0000000,7695.9900000,8385.5000000,18102
GDAX.BTC-USD,D,20180725,000000,8390.0400000,8482.8400000,8042.0000000,8157.1500000,14056
GDAX.BTC-USD,D,20180726,000000,8157.1500000,8290.0000000,7840.0000000,7931.9900000,10032
GDAX.BTC-USD,D,20180727,000000,7932.0000000,8276.5500000,7787.2900000,8184.2100000,11254
GDAX.BTC-USD,D,20180728,000000,8182.6400000,8230.0000000,8065.0000000,8228.9000000,3887
GDAX.BTC-USD,D,20180729,000000,8227.3800000,8289.9600000,8127.8700000,8216.3400000,3739
GDAX.BTC-USD,D,20180730,000000,8216.3300000,8274.9200000,7850.0000000,8170.0100000,10009
GDAX.BTC-USD,D,20180731,000000,8170.0000000,8173.5700000,7634.2200000,7727.2700000,11330
GDAX.BTC-USD,D,20180801,000000,7727.2800000,7750.0000000,7440.0100000,7603.9900000,10643
GDAX.BTC-USD,D,20180802,000000,7603.9900000,7707.5400000,7462.0000000,7533.9200000,6677
GDAX.BTC-USD,D,20180803,000000,7533.9200000,7538.5300000,7285.0000000,7414.0800000,10672
GDAX.BTC-USD,D,20180804,000000,7414.0800000,7495.0000000,6940.0000000,7005.0000000,9650
GDAX.BTC-USD,D,20180805,000000,7005.0000000,7086.5200000,6880.0000000,7030.0100000,5985
GDAX.BTC-USD,D,20180806,000000,7030.0000000,7163.0000000,6840.6300000,6938.0000000,8161
GDAX.BTC-USD,D,20180807,000000,6938.0000000,7152.0000000,6647.0700000,6718.2200000,10470
GDAX.BTC-USD,D,20180808,000000,6718.2200000,6718.2200000,6121.0400000,6282.5000000,21531
GDAX.BTC-USD,D,20180809,000000,6282.5000000,6633.2100000,6177.5100000,6546.4500000,13492
GDAX.BTC-USD,D,20180810,000000,6546.4600000,6584.8000000,6015.0000000,6146.0100000,7122
GDAX.BTC-USD,D,20180811,000000,6146.0100000,6485.7600000,6003.0000000,6235.5600000,9521
GDAX.BTC-USD,D,20180812,000000,6236.0000000,6482.0000000,6169.4600000,6316.0100000,7798
GDAX.BTC-USD,D,20180813,000000,6316.0000000,6544.9900000,6139.5700000,6253.6700000,9978
GDAX.BTC-USD,D,20180814,000000,6253.6700000,6258.3200000,5900.0000000,6195.0100000,16836
GDAX.BTC-USD,D,20180815,000000,6195.0000000,6636.0000000,6189.0000000,6269.0100000,16640
GDAX.BTC-USD,D,20180816,000000,6269.0100000,6475.0100000,6200.0000000,6315.9000000,8663
GDAX.BTC-USD,D,20180817,000000,6315.9000000,6585.5000000,6290.3900000,6585.4900000,9859
GDAX.BTC-USD,D,20180818,000000,6585.5000000,6613.2300000,6312.0000000,6396.6400000,6451
GDAX.BTC-USD,D,20180819,000000,6396.6300000,6547.3400000,6328.4500000,6489.5300000,4106
GDAX.BTC-USD,D,20180820,000000,6489.5300000,6525.0000000,6227.7100000,6258.7400000,6300
GDAX.BTC-USD,D,20180821,000000,6258.7400000,6490.0000000,6249.1200000,6475.8900000,6626
GDAX.BTC-USD,D,20180822,000000,6475.8900000,6890.6500000,6250.0000000,6359.9900000,15769
GDAX.BTC-USD,D,20180823,000000,6359.9900000,6568.3700000,6348.6900000,6526.3600000,6248
GDAX.BTC-USD,D,20180824,000000,6526.3600000,6719.0000000,6451.5500000,6690.8800000,6894
GDAX.BTC-USD,D,20180825,000000,6690.8800000,6790.0000000,6668.0000000,6737.5200000,4647
GDAX.BTC-USD,D,20180826,000000,6737.5200000,6773.0000000,6572.0000000,6709.9800000,4751
GDAX.BTC-USD,D,20180827,000000,6709.9800000,6947.6000000,6654.1300000,6911.9000000,5697
GDAX.BTC-USD,D,20180828,000000,6911.9000000,7128.0000000,6864.9600000,7071.0100000,11364
GDAX.BTC-USD,D,20180829,000000,7071.0100000,7119.0000000,6907.4200000,7030.9000000,7497
GDAX.BTC-USD,D,20180830,000000,7030.9200000,7048.6600000,6790.0000000,6983.0000000,8015
GDAX.BTC-USD,D,20180831,000000,6983.0000000,7090.4600000,6884.4900000,7015.0100000,7572
GDAX.BTC-USD,D,20180901,000000,7015.0100000,7275.0000000,7010.9800000,7191.0800000,6076
GDAX.BTC-USD,D,20180902,000000,7191.0700000,7328.3600000,7130.0000000,7295.0000000,5331
GDAX.BTC-USD,D,20180903,000000,7294.9900000,7332.4600000,7192.9900000,7256.9800000,5587
GDAX.BTC-USD,D,20180904,000000,7256.4800000,7402.5000000,7229.9400000,7360.0000000,7691
GDAX.BTC-USD,D,20180905,000000,7359.9900000,7384.0000000,6664.0700000,6687.9600000,14200
GDAX.BTC-USD,D,20180906,000000,6687.9600000,6703.7300000,6272.7300000,6495.0000000,18340
GDAX.BTC-USD,D,20180907,000000,6495.0000000,6530.0000000,6325.0000000,6395.0100000,8021
GDAX.BTC-USD,D,20180908,000000,6395.0100000,6460.0000000,6116.0000000,6188.0000000,7221
GDAX.BTC-USD,D,20180909,000000,6188.0000000,6450.0000000,6147.0000000,6235.0100000,5553
GDAX.BTC-USD,D,20180910,000000,6235.0200000,6375.1300000,6221.4900000,6300.0000000,6743
GDAX.BTC-USD,D,20180911,000000,6300.0000000,6405.0000000,6176.7600000,6282.5300000,7264
GDAX.BTC-USD,D,20180912,000000,6282.5300000,6340.9400000,6191.1000000,6326.0000000,7172
GDAX.BTC-USD,D,20180913,000000,6326.0000000,6530.0000000,6323.6400000,6485.9900000,9407
GDAX.BTC-USD,D,20180914,000000,6485.9900000,6580.0000000,6378.0500000,6478.0400000,7296
GDAX.BTC-USD,D,20180915,000000,6478.0500000,6565.0000000,6470.0000000,6518.6800000,3225
GDAX.BTC-USD,D,20180916,000000,6518.6800000,6521.7500000,6323.6800000,6498.0000000,3338
GDAX.BTC-USD,D,20180917,000000,6498.0000000,6529.7500000,6207.5500000,6250.7000000,9005
GDAX.BTC-USD,D,20180918,000000,6250.7100000,6384.0400000,6228.0000000,6335.7000000,5907
GDAX.BTC-USD,D,20180919,000000,6335.6900000,6511.0000000,6106.3700000,6386.9400000,10479
GDAX.BTC-USD,D,20180920,000000,6386.9500000,6530.0000000,6337.0000000,6493.1100000,6099
GDAX.BTC-USD,D,20180921,000000,6493.1100000,6777.1000000,6492.5000000,6750.0000000,11061
GDAX.BTC-USD,D,20180922,000000,6750.0000000,6823.0000000,6628.0100000,6707.3300000,5117
GDAX.BTC-USD,D,20180923,000000,6707.3400000,6777.0000000,6660.0500000,6696.9900000,3205
GDAX.BTC-USD,D,20180924,000000,6696.9900000,6716.1600000,6555.9900000,6582.0900000,5173
GDAX.BTC-USD,D,20180925,000000,6582.0900000,6582.1000000,6320.5000000,6436.8900000,9159
GDAX.BTC-USD,D,20180926,000000,6435.0000000,6537.2600000,6380.6200000,6455.6600000,5545
GDAX.BTC-USD,D,20180927,000000,6455.6500000,6734.7900000,6430.0000000,6680.0100000,7519
GDAX.BTC-USD,D,20180928,000000,6680.0100000,6786.7300000,6528.1300000,6620.0100000,8824
GDAX.BTC-USD,D,20180929,000000,6620.0100000,6620.0100000,6452.0200000,6581.0000000,4143
GDAX.BTC-USD,D,20180930,000000,6581.0000000,6642.2800000,6523.0000000,6605.0000000,3408
GDAX.BTC-USD,D,20181001,000000,6605.0000000,6639.3300000,6474.9000000,6572.8300000,6917
GDAX.BTC-USD,D,20181002,000000,6572.8300000,6591.3700000,6452.0000000,6498.4600000,5148
GDAX.BTC-USD,D,20181003,000000,6498.4700000,6507.9500000,6398.9600000,6466.0300000,5895
GDAX.BTC-USD,D,20181004,000000,6466.0300000,6603.0100000,6454.3800000,6547.4500000,5695
GDAX.BTC-USD,D,20181005,000000,6547.4500000,6641.0000000,6511.8800000,6593.9400000,2125
GDAX.BTC-USD,D,20181006,000000,6593.9400000,6594.3900000,6536.0000000,6552.4300000,1176
GDAX.BTC-USD,D,20181007,000000,6552.4200000,6585.0100000,6491.8100000,6570.0000000,2249
GDAX.BTC-USD,D,20181008,000000,6569.9900000,6681.1900000,6545.6300000,6608.0700000,5196
GDAX.BTC-USD,D,20181009,000000,6607.5300000,6612.8600000,6552.5000000,6589.4800000,4379
GDAX.BTC-USD,D,20181010,000000,6589.4800000,6591.3200000,6445.4800000,6524.5600000,5585
GDAX.BTC-USD,D,20181011,000000,6524.5600000,6524.5600000,6033.3400000,6154.6900000,20193
GDAX.BTC-USD,D,20181012,000000,6154.6800000,6235.2000000,6111.9700000,6188.0100000,5268
GDAX.BTC-USD,D,20181013,000000,6188.0100000,6212.0000000,6178.0000000,6196.0000000,3610
GDAX.BTC-USD,D,20181014,000000,6196.0100000,6288.4500000,6151.0000000,6183.4900000,3333
GDAX.BTC-USD,D,20181015,000000,6183.5200000,6810.0000000,6151.5800000,6440.4200000,21003
GDAX.BTC-USD,D,20181016,000000,6440.4300000,6493.1100000,6375.0000000,6457.1100000,9667
GDAX.BTC-USD,D,20181017,000000,6457.1000000,6459.9900000,6411.1900000,6443.7000000,5299
GDAX.BTC-USD,D,20181018,000000,6443.6900000,6489.8300000,6355.0000000,6394.9600000,6994
GDAX.BTC-USD,D,20181019,000000,6394.9600000,6409.6100000,6353.8600000,6382.9900000,3670
GDAX.BTC-USD,D,20181020,000000,6382.9900000,6420.0000000,6369.0000000,6414.0000000,3244
GDAX.BTC-USD,D,20181021,000000,6413.9900000,6452.8700000,6405.5700000,6415.8800000,2339
GDAX.BTC-USD,D,20181022,000000,6415.8700000,6427.6300000,6377.7700000,6407.6500000,3751
GDAX.BTC-USD,D,20181023,000000,6407.6400000,6411.5000000,6360.0000000,6395.1400000,3861
GDAX.BTC-USD,D,20181024,000000,6395.1300000,6471.0000000,6395.1300000,6415.9800000,4980
GDAX.BTC-USD,D,20181025,000000,6415.9700000,6422.0000000,6377.5000000,6395.5800000,3453
GDAX.BTC-USD,D,20181026,000000,6395.5800000,6450.0000000,6383.5400000,6404.8700000,3977
GDAX.BTC-USD,D,20181027,000000,6404.8700000,6421.7600000,6390.0000000,6409.1200000,2191
GDAX.BTC-USD,D,20181028,000000,6409.1100000,6415.0000000,6380.0100000,6403.6200000,1880
GDAX.BTC-USD,D,20181029,000000,6403.6300000,6414.9900000,6211.0000000,6266.0000000,6553
GDAX.BTC-USD,D,20181030,000000,6266.0000000,6289.0000000,6240.5400000,6267.6300000,3834
GDAX.BTC-USD,D,20181031,000000,6267.6300000,6353.2400000,6201.6700000,6304.1800000,4965
GDAX.BTC-USD,D,20181101,000000,6304.1800000,6360.0000000,6293.4400000,6344.0000000,4175
GDAX.BTC-USD,D,20181102,000000,6344.0000000,6378.7700000,6333.9400000,6349.8000000,3970
GDAX.BTC-USD,D,20181103,000000,6349.8000000,6351.7000000,6315.9100000,6331.9600000,2412
GDAX.BTC-USD,D,20181104,000000,6331.9600000,6464.1500000,6313.1700000,6423.2800000,3806
GDAX.BTC-USD,D,20181105,000000,6423.2900000,6439.9900000,6372.0000000,6404.0000000,3773
GDAX.BTC-USD,D,20181106,000000,6404.0000000,6449.6500000,6387.8200000,6448.5000000,5177
GDAX.BTC-USD,D,20181107,000000,6448.5000000,6540.0000000,6448.5000000,6503.1200000,5603
GDAX.BTC-USD,D,20181108,000000,6503.1200000,6511.8800000,6388.0000000,6406.2400000,5083
GDAX.BTC-USD,D,20181109,000000,6406.2400000,6415.0000000,6305.0000000,6334.8900000,4387
GDAX.BTC-USD,D,20181110,000000,6334.8900000,6374.0000000,6327.4600000,6347.4200000,2209
GDAX.BTC-USD,D,20181111,000000,6347.4200000,6360.0000000,6271.1500000,6357.6000000,2144
GDAX.BTC-USD,D,20181112,000000,6357.6000000,6383.5900000,6305.9500000,6327.8700000,3455
GDAX.BTC-USD,D,20181113,000000,6327.8700000,6328.2200000,6252.5000000,6259.3400000,4457
GDAX.BTC-USD,D,20181114,000000,6259.3500000,6293.3800000,5280.9300000,5605.4600000,31805
GDAX.BTC-USD,D,20181115,000000,5605.0100000,5645.0000000,5188.0000000,5579.5200000,21192
GDAX.BTC-USD,D,20181116,000000,5579.5000000,5609.9100000,5410.0000000,5512.2400000,8889
GDAX.BTC-USD,D,20181117,000000,5512.2600000,5544.0000000,5450.8300000,5504.1700000,4551
GDAX.BTC-USD,D,20181118,000000,5503.3400000,5665.0000000,5503.3400000,5560.0000000,4483
GDAX.BTC-USD,D,20181119,000000,5560.0000000,5560.0000000,4670.0500000,4733.5000000,39772
GDAX.BTC-USD,D,20181120,000000,4736.6700000,4889.0000000,4035.0000000,4349.2300000,64689
GDAX.BTC-USD,D,20181121,000000,4349.2400000,4627.5500000,4239.0100000,4545.1100000,27240
GDAX.BTC-USD,D,20181122,000000,4545.1200000,4589.0000000,4238.6900000,4265.3600000,11469
