askprice,askquantity,bidprice,bidquantity,time,id
0.00000125,178718.00000000,0.00000124,155043.00000000,2020-11-02T09:01:47.117,114893630
0.00000126,195319.00000000,0.00000123,33531.00000000
0.00000127,243093.00000000,0.00000122,112488.00000000
0.00000128,10976.00000000,0.00000121,73198.00000000
0.00000129,17081.00000000,0.00000120,92437.00000000
